country,restart,loss,form_base,marry_share_of_form,cohab_to_marr,dissolve_cohab,dissolve_marr,kappa_floor,kappa_mid,kappa_steep,form_tilt,period_depth,period_mid,period_steep
CRI,2,0.432001,0.158171,0.225724,0.071977,0.214840,0.050103,1.000000,1997.031710,1.084494,0.000000,0.222885,2004.341120,0.766522
CRI,2,1.173056,0.165310,0.490289,0.031919,0.213562,0.049061,1.000000,1996.614235,1.080075,0.000000,0.215856,2004.190471,0.744161
CRI,2,1.226727,0.159344,0.482068,0.057050,0.176170,0.049929,1.000000,1996.962760,1.083767,0.000000,0.221702,2004.315708,0.762762
CRI,2,1.077681,0.152598,0.472458,0.056697,0.206396,0.050942,1.000000,1997.361400,1.087947,0.000000,0.228662,2001.944227,0.784887
CRI,2,0.902826,0.145023,0.461232,0.056289,0.206364,0.052122,1.000000,1997.815569,1.092653,0.000000,0.236968,2003.631425,0.404941
CRI,2,0.755213,0.136588,0.448135,0.055815,0.206327,0.053496,1.000000,1998.330520,1.097918,0.000000,0.246909,2003.653572,0.686850
CRI,2,0.600633,0.127295,0.432882,0.055266,0.206283,0.055093,1.000000,1998.910968,0.982423,0.000000,0.258844,2003.679555,0.694966
CRI,2,0.488324,0.117189,0.415172,0.054631,0.206232,0.056941,1.000000,1989.466404,1.083073,0.000000,0.273216,2003.710067,0.704529
CRI,2,0.438901,0.106376,0.394699,0.053897,0.206173,0.059074,1.000000,1997.750765,1.087163,0.000000,0.290569,2003.745934,0.715814
CRI,2,0.416901,0.095037,0.371179,0.053050,0.206104,0.061519,1.000000,1998.257211,1.091772,0.000000,0.311571,2003.788150,0.729152
CRI,2,0.739675,0.064879,0.293674,0.050170,0.205860,0.069565,1.000000,1999.908457,1.106596,0.000000,0.390443,2003.939074,0.777298
CRI,2,0.390961,0.083435,0.344402,0.052076,0.206023,0.041460,1.000000,1998.828567,1.096935,0.000000,0.337015,2003.837909,0.744949
CRI,2,0.671230,0.054377,0.258656,0.048778,0.205738,0.031119,1.000000,2000.663984,1.113291,0.000000,0.432106,2004.016404,0.802216
CRI,2,0.595064,0.071916,0.314297,0.050957,0.205928,0.060790,1.000000,1999.468645,1.102675,0.000000,0.189057,2003.896654,0.763697
CRI,2,0.567922,0.081855,0.340501,0.051933,0.228114,0.056684,1.000000,1997.681030,1.082125,0.000000,0.280606,2003.095125,0.640664
CRI,2,0.624531,0.070377,0.309950,0.093617,0.205914,0.058778,1.000000,1998.178261,1.086091,0.000000,0.299509,2003.031637,0.640823
CRI,2,0.598476,0.166557,0.201492,0.048464,0.204884,0.060585,1.000000,1998.514211,1.088057,0.000000,0.317097,2002.893508,0.629282
CRI,2,0.549143,0.077405,0.243828,0.058164,0.211761,0.060150,1.000000,1997.929814,1.079310,0.000000,0.315563,2006.291837,0.569197
