"pais","iso3","anio","indicador","codigo_indicador","tipo","modelo","valor","unidad","cobertura_institucional","fuente","nota"
"Chile","CHL",2033,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.1451,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2034,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.1522,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2035,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.1594,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2036,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.1661,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2037,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.1707,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2038,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.1774,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2039,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.1852,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2040,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.191,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2041,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.1953,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2042,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.2015,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2043,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.2059,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2044,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.213,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2045,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.216,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2046,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.2199,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2047,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.2243,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2048,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.2283,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2049,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.2352,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Chile","CHL",2050,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.2399,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",1990,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.9951,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",1991,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.9816,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",1992,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.9826,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",1993,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.9779,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",1994,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.9373,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",1995,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.8496,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",1996,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.7682,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",1997,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.7428,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",1998,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.7166,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",1999,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.6369,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2000,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.5737,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2001,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.5216,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2002,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.4889,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2003,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.4497,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2004,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.3835,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2005,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.3087,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2006,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.2412,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2007,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.1952,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2008,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.1554,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2009,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.0959,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2010,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.0102,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2011,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.9381,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2012,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.899,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2013,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.8602,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2014,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.822,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2015,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.7707,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2016,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.7194,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2017,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.7168,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2018,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.7145,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2019,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.7103,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2020,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.6937,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2021,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.6805,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2022,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.6632,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2023,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,1.6452,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2024,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.6339,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2025,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.6181,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2026,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.6048,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2027,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5954,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2028,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5901,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2029,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5855,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2030,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.581,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2031,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5776,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2032,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5749,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2033,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5739,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2034,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5728,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2035,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5699,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2036,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5715,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2037,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5715,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2038,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5738,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2039,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5725,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2040,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5718,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2041,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5711,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2042,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5705,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2043,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5707,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2044,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5732,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2045,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5726,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2046,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5738,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2047,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5756,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2048,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5753,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2049,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5772,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2050,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Proyección de la fuente",NA,1.5777,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",1990,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,3.1675,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",1991,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,3.0748,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",1992,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,3.0009,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",1993,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.9279,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",1994,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.8569,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",1995,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.7785,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",1996,"Tasa global de fecundidad (hijos por mujer)","WPP_TFR","Observado",NA,2.6807,"hijos por mujer","Nacional","UN World Population Prospects 2024, revisión mediana",NA
