RAMO_K,mdp_2026,mdp_2027,dif_nominal,dif_real,var_real_pct,estado,nivel,PP_K,PP_NUM,UR_K,F_K,FN_K,SF_K
,139.8,152.1,12.3,6.7,4.6,continúa,unidad_responsable_entre_ramos,,,MHL,,,
,32.4,44.9,12.6,11.3,33.5,continúa,unidad_responsable_entre_ramos,,,262,,,
,102.8,115.6,12.8,8.7,8.1,continúa,unidad_responsable_entre_ramos,,,L6U,,,
,7.0,19.8,12.8,12.5,172.4,continúa,unidad_responsable_entre_ramos,,,233,,,
,253.8,266.7,12.9,2.8,1.1,continúa,unidad_responsable_entre_ramos,,,EZN,,,
,399.4,412.3,12.9,-3.0,-0.7,continúa,unidad_responsable_entre_ramos,,,AYN,,,
,5.0,18.0,13.0,12.8,244.5,continúa,unidad_responsable_entre_ramos,,,241,,,
,0.0,13.2,13.2,13.2,inf,aparece,unidad_responsable_entre_ramos,,,924,,,
,248.8,262.2,13.4,3.4,1.3,continúa,unidad_responsable_entre_ramos,,,NCH,,,
,0.0,14.2,14.2,14.2,inf,aparece,unidad_responsable_entre_ramos,,,701,,,
,0.0,15.2,15.2,15.2,inf,aparece,unidad_responsable_entre_ramos,,,252,,,
,135.2,150.7,15.5,10.1,7.2,continúa,unidad_responsable_entre_ramos,,,91K,,,
,0.0,15.7,15.7,15.7,inf,aparece,unidad_responsable_entre_ramos,,,434,,,
,129.2,145.2,16.0,10.8,8.0,continúa,unidad_responsable_entre_ramos,,,90K,,,
,326.2,343.0,16.8,3.8,1.1,continúa,unidad_responsable_entre_ramos,,,90Y,,,
,0.0,17.4,17.4,17.4,inf,aparece,unidad_responsable_entre_ramos,,,904,,,
,0.0,18.0,18.0,18.0,inf,aparece,unidad_responsable_entre_ramos,,,832,,,
,36.0,54.6,18.7,17.2,46.0,continúa,unidad_responsable_entre_ramos,,,137,,,
,189.0,207.9,18.9,11.3,5.8,continúa,unidad_responsable_entre_ramos,,,614,,,
,263.7,282.8,19.1,8.5,3.1,continúa,unidad_responsable_entre_ramos,,,I6L,,,
,108.3,127.4,19.1,14.8,13.2,continúa,unidad_responsable_entre_ramos,,,105,,,
,0.0,19.3,19.3,19.3,inf,aparece,unidad_responsable_entre_ramos,,,433,,,
,385.3,404.7,19.5,4.1,1.0,continúa,unidad_responsable_entre_ramos,,,91C,,,
,30.1,49.7,19.5,18.3,58.4,continúa,unidad_responsable_entre_ramos,,,516,,,
,132.3,152.2,19.9,14.7,10.7,continúa,unidad_responsable_entre_ramos,,,106,,,
,165.5,186.2,20.7,14.1,8.2,continúa,unidad_responsable_entre_ramos,,,91W,,,
,72.9,93.8,21.0,18.1,23.8,continúa,unidad_responsable_entre_ramos,,,330,,,
,30.7,51.9,21.3,20.0,62.8,continúa,unidad_responsable_entre_ramos,,,380,,,
,79.5,101.0,21.5,18.3,22.1,continúa,unidad_responsable_entre_ramos,,,470,,,
,432.7,454.5,21.8,4.5,1.0,continúa,unidad_responsable_entre_ramos,,,90M,,,
,977.1,999.1,22.0,-17.1,-1.7,continúa,unidad_responsable_entre_ramos,,,144,,,
,65.5,87.5,22.0,19.4,28.5,continúa,unidad_responsable_entre_ramos,,,133,,,
,90.1,112.8,22.7,19.1,20.4,continúa,unidad_responsable_entre_ramos,,,272,,,
,357.7,380.8,23.1,8.7,2.4,continúa,unidad_responsable_entre_ramos,,,91Q,,,
,0.0,23.4,23.4,23.4,inf,aparece,unidad_responsable_entre_ramos,,,251,,,
,223.0,246.4,23.4,14.5,6.3,continúa,unidad_responsable_entre_ramos,,,107,,,
,104.5,128.1,23.6,19.4,17.9,continúa,unidad_responsable_entre_ramos,,,280,,,
,163.8,188.1,24.3,17.7,10.4,continúa,unidad_responsable_entre_ramos,,,190,,,
,170.3,194.9,24.5,17.7,10.0,continúa,unidad_responsable_entre_ramos,,,520,,,
,0.0,24.9,24.9,24.9,inf,aparece,unidad_responsable_entre_ramos,,,224,,,
,218.6,243.9,25.3,16.5,7.3,continúa,unidad_responsable_entre_ramos,,,90U,,,
,285.6,311.1,25.5,14.1,4.7,continúa,unidad_responsable_entre_ramos,,,103,,,
,139.3,165.1,25.9,20.3,14.0,continúa,unidad_responsable_entre_ramos,,,213,,,
,44.7,71.1,26.4,24.6,52.9,continúa,unidad_responsable_entre_ramos,,,217,,,
,207.1,234.0,26.9,18.6,8.6,continúa,unidad_responsable_entre_ramos,,,90S,,,
,86.4,113.6,27.2,23.7,26.4,continúa,unidad_responsable_entre_ramos,,,290,,,
,219.6,246.9,27.3,18.5,8.1,continúa,unidad_responsable_entre_ramos,,,91S,,,
,0.0,27.4,27.4,27.4,inf,aparece,unidad_responsable_entre_ramos,,,389,,,
,0.0,27.8,27.8,27.8,inf,aparece,unidad_responsable_entre_ramos,,,366,,,
,0.0,28.0,28.0,28.0,inf,aparece,unidad_responsable_entre_ramos,,,361,,,
,226.6,255.5,28.9,19.9,8.4,continúa,unidad_responsable_entre_ramos,,,90I,,,
,427.9,457.0,29.1,12.0,2.7,continúa,unidad_responsable_entre_ramos,,,L3P,,,
,401.2,430.7,29.5,13.4,3.2,continúa,unidad_responsable_entre_ramos,,,AYL,,,
,36.5,66.2,29.6,28.2,74.1,continúa,unidad_responsable_entre_ramos,,,301,,,
,100.3,130.0,29.7,25.7,24.6,continúa,unidad_responsable_entre_ramos,,,AYH,,,
,0.0,30.2,30.2,30.2,inf,aparece,unidad_responsable_entre_ramos,,,391,,,
,111.7,142.2,30.5,26.0,22.4,continúa,unidad_responsable_entre_ramos,,,430,,,
,0.0,30.6,30.6,30.6,inf,aparece,unidad_responsable_entre_ramos,,,392,,,
,139.5,170.2,30.7,25.1,17.3,continúa,unidad_responsable_entre_ramos,,,VZG,,,
,368.3,399.6,31.3,16.6,4.3,continúa,unidad_responsable_entre_ramos,,,102,,,
,82.6,113.9,31.3,28.0,32.6,continúa,unidad_responsable_entre_ramos,,,J4V,,,
,0.0,32.5,32.5,32.5,inf,aparece,unidad_responsable_entre_ramos,,,363,,,
,9.2,42.8,33.6,33.2,345.6,continúa,unidad_responsable_entre_ramos,,,317,,,
,354.4,388.3,33.9,19.7,5.3,continúa,unidad_responsable_entre_ramos,,,90W,,,
,908.4,942.3,34.0,-2.4,-0.3,continúa,unidad_responsable_entre_ramos,,,515,,,
,0.0,34.1,34.1,34.1,inf,aparece,unidad_responsable_entre_ramos,,,720,,,
,58.8,93.2,34.3,32.0,52.3,continúa,unidad_responsable_entre_ramos,,,443,,,
,442.3,477.0,34.7,17.0,3.7,continúa,unidad_responsable_entre_ramos,,,RJL,,,
,0.0,35.8,35.8,35.8,inf,aparece,unidad_responsable_entre_ramos,,,253,,,
,0.0,35.9,35.9,35.9,inf,aparece,unidad_responsable_entre_ramos,,,364,,,
,0.0,37.1,37.1,37.1,inf,aparece,unidad_responsable_entre_ramos,,,378,,,
,551.3,588.8,37.5,15.4,2.7,continúa,unidad_responsable_entre_ramos,,,B01,,,
,0.0,37.8,37.8,37.8,inf,aparece,unidad_responsable_entre_ramos,,,383,,,
,65.3,103.8,38.5,35.9,52.8,continúa,unidad_responsable_entre_ramos,,,VUY,,,
,159.3,198.2,38.9,32.6,19.7,continúa,unidad_responsable_entre_ramos,,,RJJ,,,
,18.1,57.2,39.1,38.4,204.2,continúa,unidad_responsable_entre_ramos,,,423,,,
,441.2,480.5,39.4,21.7,4.7,continúa,unidad_responsable_entre_ramos,,,91E,,,
,0.0,39.9,39.9,39.9,inf,aparece,unidad_responsable_entre_ramos,,,384,,,
,118.4,158.8,40.4,35.6,28.9,continúa,unidad_responsable_entre_ramos,,,715,,,
,290.1,330.8,40.7,29.1,9.6,continúa,unidad_responsable_entre_ramos,,,414,,,
,0.0,41.1,41.1,41.1,inf,aparece,unidad_responsable_entre_ramos,,,382,,,
,0.0,42.4,42.4,42.4,inf,aparece,unidad_responsable_entre_ramos,,,387,,,
,357.2,400.8,43.6,29.4,7.9,continúa,unidad_responsable_entre_ramos,,,9ZU,,,
,192.8,237.2,44.4,36.7,18.3,continúa,unidad_responsable_entre_ramos,,,RJE,,,
,0.0,44.8,44.8,44.8,inf,aparece,unidad_responsable_entre_ramos,,,377,,,
,0.0,44.8,44.8,44.8,inf,aparece,unidad_responsable_entre_ramos,,,903,,,
,106.0,151.3,45.4,41.1,37.3,continúa,unidad_responsable_entre_ramos,,,532,,,
,0.0,46.0,46.0,46.0,inf,aparece,unidad_responsable_entre_ramos,,,373,,,
,0.0,46.2,46.2,46.2,inf,aparece,unidad_responsable_entre_ramos,,,372,,,
,308.5,354.8,46.3,34.0,10.6,continúa,unidad_responsable_entre_ramos,,,90Q,,,
,0.0,47.8,47.8,47.8,inf,aparece,unidad_responsable_entre_ramos,,,381,,,
,411.8,459.8,47.9,31.5,7.3,continúa,unidad_responsable_entre_ramos,,,91U,,,
,52.2,102.3,50.1,48.0,88.6,continúa,unidad_responsable_entre_ramos,,,615,,,
,169.3,219.8,50.5,43.7,24.8,continúa,unidad_responsable_entre_ramos,,,170,,,
,146.2,198.3,52.0,46.2,30.4,continúa,unidad_responsable_entre_ramos,,,530,,,
,3096.0,3148.4,52.4,-71.5,-2.2,continúa,unidad_responsable_entre_ramos,,,101,,,
,0.0,52.6,52.6,52.6,inf,aparece,unidad_responsable_entre_ramos,,,371,,,
,502.2,554.9,52.7,32.6,6.3,continúa,unidad_responsable_entre_ramos,,,M7F,,,
,0.0,53.7,53.7,53.7,inf,aparece,unidad_responsable_entre_ramos,,,365,,,
,80.4,134.5,54.1,50.9,60.9,continúa,unidad_responsable_entre_ramos,,,531,,,
,819.3,875.1,55.7,22.9,2.7,continúa,unidad_responsable_entre_ramos,,,L8K,,,
,557.5,616.1,58.5,36.2,6.3,continúa,unidad_responsable_entre_ramos,,,NDY,,,
,1171.5,1230.0,58.6,11.7,1.0,continúa,unidad_responsable_entre_ramos,,,AYJ,,,
,0.0,59.1,59.1,59.1,inf,aparece,unidad_responsable_entre_ramos,,,362,,,
,0.0,61.1,61.1,61.1,inf,aparece,unidad_responsable_entre_ramos,,,376,,,
,0.0,61.4,61.4,61.4,inf,aparece,unidad_responsable_entre_ramos,,,367,,,
,36.1,99.2,63.1,61.6,164.2,continúa,unidad_responsable_entre_ramos,,,281,,,
,46.5,110.0,63.5,61.6,127.5,continúa,unidad_responsable_entre_ramos,,,134,,,
,496.6,561.2,64.6,44.7,8.7,continúa,unidad_responsable_entre_ramos,,,T0Q,,,
,475.3,540.8,65.5,46.5,9.4,continúa,unidad_responsable_entre_ramos,,,9ZY,,,
,282.5,349.2,66.7,55.4,18.9,continúa,unidad_responsable_entre_ramos,,,V3A,,,
,116.6,183.6,67.0,62.3,51.4,continúa,unidad_responsable_entre_ramos,,,415,,,
,0.0,67.5,67.5,67.5,inf,aparece,unidad_responsable_entre_ramos,,,422,,,
,0.0,68.8,68.8,68.8,inf,aparece,unidad_responsable_entre_ramos,,,385,,,
,0.0,70.5,70.5,70.5,inf,aparece,unidad_responsable_entre_ramos,,,390,,,
,0.0,71.0,71.0,71.0,inf,aparece,unidad_responsable_entre_ramos,,,368,,,
,0.0,71.0,71.0,71.0,inf,aparece,unidad_responsable_entre_ramos,,,386,,,
,526.1,597.5,71.4,50.4,9.2,continúa,unidad_responsable_entre_ramos,,,90O,,,
,922.2,994.7,72.6,35.7,3.7,continúa,unidad_responsable_entre_ramos,,,W3N,,,
,3782.6,3855.1,72.6,-78.7,-2.0,continúa,unidad_responsable_entre_ramos,,,A1I,,,
,0.0,75.0,75.0,75.0,inf,aparece,unidad_responsable_entre_ramos,,,388,,,
,46.5,124.2,77.7,75.8,156.8,continúa,unidad_responsable_entre_ramos,,,920,,,
,7.6,86.8,79.3,79.0,1003.0,continúa,unidad_responsable_entre_ramos,,,922,,,
,620.4,700.5,80.1,55.3,8.6,continúa,unidad_responsable_entre_ramos,,,9ZW,,,
,0.0,80.8,80.8,80.8,inf,aparece,unidad_responsable_entre_ramos,,,379,,,
,0.0,81.1,81.1,81.1,inf,aparece,unidad_responsable_entre_ramos,,,178,,,
,221.3,302.9,81.6,72.8,31.6,continúa,unidad_responsable_entre_ramos,,,104,,,
,68.3,152.7,84.4,81.7,114.9,continúa,unidad_responsable_entre_ramos,,,620,,,
,1806.7,1892.8,86.2,13.9,0.7,continúa,unidad_responsable_entre_ramos,,,IZC,,,
,329.4,415.7,86.3,73.1,21.3,continúa,unidad_responsable_entre_ramos,,,MDC,,,
,211.7,300.0,88.3,79.9,36.3,continúa,unidad_responsable_entre_ramos,,,MDE,,,
,857.7,947.8,90.1,55.8,6.2,continúa,unidad_responsable_entre_ramos,,,M7K,,,
,0.0,90.8,90.8,90.8,inf,aparece,unidad_responsable_entre_ramos,,,375,,,
,0.0,91.0,91.0,91.0,inf,aparece,unidad_responsable_entre_ramos,,,374,,,
,1343.7,1435.1,91.4,37.6,2.7,continúa,unidad_responsable_entre_ramos,,,MGH,,,
,0.0,93.3,93.3,93.3,inf,aparece,unidad_responsable_entre_ramos,,,931,,,
,1072.0,1165.6,93.6,50.7,4.5,continúa,unidad_responsable_entre_ramos,,,512,,,
,189.7,286.6,96.9,89.3,45.3,continúa,unidad_responsable_entre_ramos,,,108,,,
,180.2,278.3,98.1,90.9,48.5,continúa,unidad_responsable_entre_ramos,,,172,,,
,326.1,425.6,99.5,86.5,25.5,continúa,unidad_responsable_entre_ramos,,,417,,,
,3105.4,3205.6,100.2,-24.0,-0.7,continúa,unidad_responsable_entre_ramos,,,MEY,,,
,861.3,962.6,101.3,66.9,7.5,continúa,unidad_responsable_entre_ramos,,,510,,,
,0.0,107.7,107.7,107.7,inf,aparece,unidad_responsable_entre_ramos,,,183,,,
,0.0,108.1,108.1,108.1,inf,aparece,unidad_responsable_entre_ramos,,,821,,,
,1727.3,1844.8,117.5,48.4,2.7,continúa,unidad_responsable_entre_ramos,,,L5X,,,
,100.3,218.2,117.9,113.9,109.2,continúa,unidad_responsable_entre_ramos,,,618,,,
,1757.1,1876.6,119.5,49.2,2.7,continúa,unidad_responsable_entre_ramos,,,MDA,,,
,425.2,546.4,121.2,104.1,23.5,continúa,unidad_responsable_entre_ramos,,,230,,,
,1871.7,1996.3,124.5,49.7,2.6,continúa,unidad_responsable_entre_ramos,,,G00,,,
,2497.2,2622.0,124.9,25.0,1.0,continúa,unidad_responsable_entre_ramos,,,NCD,,,
,0.0,131.1,131.1,131.1,inf,aparece,unidad_responsable_entre_ramos,,,91V,,,
,254.4,386.0,131.6,121.4,45.9,continúa,unidad_responsable_entre_ramos,,,812,,,
,1260.4,1392.8,132.3,81.9,6.3,continúa,unidad_responsable_entre_ramos,,,NDE,,,
,7.6,144.2,136.7,136.3,1732.4,continúa,unidad_responsable_entre_ramos,,,921,,,
,1328.2,1467.7,139.5,86.3,6.3,continúa,unidad_responsable_entre_ramos,,,NCK,,,
,26.1,168.5,142.3,141.3,519.5,continúa,unidad_responsable_entre_ramos,,,901,,,
,3519.0,3664.1,145.2,4.4,0.1,continúa,unidad_responsable_entre_ramos,,,J9E,,,
,0.0,155.5,155.5,155.5,inf,aparece,unidad_responsable_entre_ramos,,,369,,,
,2402.6,2565.9,163.4,67.3,2.7,continúa,unidad_responsable_entre_ramos,,,L5N,,,
,608.5,777.2,168.7,144.4,22.8,continúa,unidad_responsable_entre_ramos,,,412,,,
,71.8,242.4,170.6,167.7,224.5,continúa,unidad_responsable_entre_ramos,,,250,,,
,1262.0,1432.9,170.8,120.4,9.2,continúa,unidad_responsable_entre_ramos,,,122,,,
,2564.0,2738.3,174.3,71.8,2.7,continúa,unidad_responsable_entre_ramos,,,L6I,,,
,0.0,181.6,181.6,181.6,inf,aparece,unidad_responsable_entre_ramos,,,402,,,
,2589.7,2781.4,191.8,88.2,3.3,continúa,unidad_responsable_entre_ramos,,,RHQ,,,
,1874.7,2071.6,196.8,121.9,6.2,continúa,unidad_responsable_entre_ramos,,,NBB,,,
,641.9,841.3,199.3,173.7,26.0,continúa,unidad_responsable_entre_ramos,,,129,,,
,5150.4,5356.4,206.0,-0.0,-0.0,continúa,unidad_responsable_entre_ramos,,,NHK,,,
,3100.1,3310.9,210.8,86.8,2.7,continúa,unidad_responsable_entre_ramos,,,L4J,,,
,3755.9,3974.1,218.1,67.9,1.7,continúa,unidad_responsable_entre_ramos,,,L00,,,
,2081.7,2300.3,218.6,135.3,6.3,continúa,unidad_responsable_entre_ramos,,,NCA,,,
,495.9,717.2,221.3,201.5,39.1,continúa,unidad_responsable_entre_ramos,,,212,,,
,2131.8,2355.6,223.8,138.6,6.3,continúa,unidad_responsable_entre_ramos,,,Y00,,,
,1289.4,1520.3,230.9,179.3,13.4,continúa,unidad_responsable_entre_ramos,,,JAG,,,
,4429.7,4669.2,239.4,62.2,1.4,continúa,unidad_responsable_entre_ramos,,,613,,,
,5051.9,5296.1,244.2,42.1,0.8,continúa,unidad_responsable_entre_ramos,,,AYB,,,
,507.5,754.6,247.1,226.8,43.0,continúa,unidad_responsable_entre_ramos,,,316,,,
,789.9,1047.8,257.9,226.3,27.6,continúa,unidad_responsable_entre_ramos,,,QEZ,,,
,2560.4,2829.3,268.8,166.4,6.3,continúa,unidad_responsable_entre_ramos,,,NAW,,,
,2604.2,2877.7,273.4,169.3,6.3,continúa,unidad_responsable_entre_ramos,,,NCZ,,,
,281.8,571.1,289.3,278.1,94.9,continúa,unidad_responsable_entre_ramos,,,136,,,
,2263.3,2553.1,289.7,199.2,8.5,continúa,unidad_responsable_entre_ramos,,,NBG,,,
,727.9,1018.2,290.3,261.2,34.5,continúa,unidad_responsable_entre_ramos,,,119,,,
,119.4,414.5,295.2,290.4,233.9,continúa,unidad_responsable_entre_ramos,,,139,,,
,58776.1,59073.6,297.5,-2053.5,-3.4,continúa,unidad_responsable_entre_ramos,,,C00,,,
,265.5,566.5,301.0,290.3,105.1,continúa,unidad_responsable_entre_ramos,,,138,,,
,208.1,514.4,306.3,297.9,137.7,continúa,unidad_responsable_entre_ramos,,,135,,,
,2971.3,3282.0,310.7,191.8,6.2,continúa,unidad_responsable_entre_ramos,,,126,,,
,1972.0,2289.4,317.4,238.6,11.6,continúa,unidad_responsable_entre_ramos,,,NDF,,,
,2366.2,2695.3,329.1,234.5,9.5,continúa,unidad_responsable_entre_ramos,,,I00,,,
,2742.5,3074.0,331.5,221.8,7.8,continúa,unidad_responsable_entre_ramos,,,131,,,
,0.0,337.7,337.7,337.7,inf,aparece,unidad_responsable_entre_ramos,,,960,,,
,5124.8,5473.3,348.5,143.5,2.7,continúa,unidad_responsable_entre_ramos,,,L6W,,,
,2169.9,2571.3,401.4,314.6,13.9,continúa,unidad_responsable_entre_ramos,,,127,,,
,0.0,407.3,407.3,407.3,inf,aparece,unidad_responsable_entre_ramos,,,K2I,,,
,740.3,1157.8,417.5,387.9,50.4,continúa,unidad_responsable_entre_ramos,,,128,,,
,2233.0,2657.3,424.3,334.9,14.4,continúa,unidad_responsable_entre_ramos,,,NBV,,,
,1837.1,2262.1,425.1,351.6,18.4,continúa,unidad_responsable_entre_ramos,,,A00,,,
,2361.6,2791.8,430.1,335.7,13.7,continúa,unidad_responsable_entre_ramos,,,124,,,
,3382.6,3819.3,436.7,301.4,8.6,continúa,unidad_responsable_entre_ramos,,,125,,,
,4613.9,5052.0,438.1,253.6,5.3,continúa,unidad_responsable_entre_ramos,,,160,,,
,1355.8,1810.1,454.2,400.0,28.4,continúa,unidad_responsable_entre_ramos,,,123,,,
,373.6,836.1,462.4,447.5,115.2,continúa,unidad_responsable_entre_ramos,,,418,,,
,857.3,1352.9,495.6,461.3,51.7,continúa,unidad_responsable_entre_ramos,,,713,,,
,248.1,791.9,543.8,533.9,206.9,continúa,unidad_responsable_entre_ramos,,,413,,,
,1050.0,1598.9,548.9,506.9,46.4,continúa,unidad_responsable_entre_ramos,,,92M,,,
,2747.9,3311.1,563.2,453.3,15.9,continúa,unidad_responsable_entre_ramos,,,NCG,,,
,0.0,569.6,569.6,569.6,inf,aparece,unidad_responsable_entre_ramos,,,950,,,
,790.3,1373.3,583.0,551.4,67.1,continúa,unidad_responsable_entre_ramos,,,S00,,,
,3278.5,3877.9,599.4,468.3,13.7,continúa,unidad_responsable_entre_ramos,,,K00,,,
,75.2,689.8,614.6,611.6,782.2,continúa,unidad_responsable_entre_ramos,,,240,,,
,134.6,767.7,633.1,627.7,448.5,continúa,unidad_responsable_entre_ramos,,,420,,,
,5176.7,5843.7,667.0,460.0,8.5,continúa,unidad_responsable_entre_ramos,,,NBD,,,
,25431.0,26101.9,670.9,-346.3,-1.3,continúa,unidad_responsable_entre_ramos,,,320,,,
,10090.8,10776.9,686.2,282.5,2.7,continúa,unidad_responsable_entre_ramos,,,A2M,,,
,4836.6,5544.5,707.8,514.4,10.2,continúa,unidad_responsable_entre_ramos,,,R00,,,
,17018.3,17726.7,708.4,27.6,0.2,continúa,unidad_responsable_entre_ramos,,,E00,,,
,111.5,881.9,770.5,766.0,660.9,continúa,unidad_responsable_entre_ramos,,,HZK,,,
,385.8,1200.2,814.4,799.0,199.1,continúa,unidad_responsable_entre_ramos,,,270,,,
,1182.1,2014.6,832.5,785.2,63.9,continúa,unidad_responsable_entre_ramos,,,109,,,
,3062.3,4000.0,937.7,815.2,25.6,continúa,unidad_responsable_entre_ramos,,,L6J,,,
,1521.8,2532.4,1010.6,949.7,60.0,continúa,unidad_responsable_entre_ramos,,,130,,,
,33474.9,34487.9,1013.0,-326.0,-0.9,continúa,unidad_responsable_entre_ramos,,,QCW,,,
,83.8,1120.6,1036.8,1033.4,1185.6,continúa,unidad_responsable_entre_ramos,,,617,,,
,9504.2,10551.5,1047.3,667.2,6.7,continúa,unidad_responsable_entre_ramos,,,HXA,,,
,1027.7,2080.9,1053.3,1012.1,94.7,continúa,unidad_responsable_entre_ramos,,,616,,,
,5881.8,7002.0,1120.2,884.9,14.5,continúa,unidad_responsable_entre_ramos,,,514,,,
,18.7,1225.1,1206.4,1205.7,6204.4,continúa,unidad_responsable_entre_ramos,,,910,,,
,46.8,1291.9,1245.1,1243.2,2551.6,continúa,unidad_responsable_entre_ramos,,,940,,,
,5489.3,6796.3,1307.1,1087.5,19.0,continúa,unidad_responsable_entre_ramos,,,F00,,,
,442.4,1801.7,1359.3,1341.6,291.6,continúa,unidad_responsable_entre_ramos,,,PBE,,,
,0.0,1488.6,1488.6,1488.6,inf,aparece,unidad_responsable_entre_ramos,,,421,,,
,23129.6,24644.1,1514.4,589.2,2.4,continúa,unidad_responsable_entre_ramos,,,611,,,
,995.7,2628.7,1633.0,1593.2,153.8,continúa,unidad_responsable_entre_ramos,,,216,,,
,16655.7,18339.2,1683.5,1017.3,5.9,continúa,unidad_responsable_entre_ramos,,,115,,,
,457.5,2143.5,1686.0,1667.7,350.5,continúa,unidad_responsable_entre_ramos,,,141,,,
,949.4,2639.2,1689.8,1651.8,167.3,continúa,unidad_responsable_entre_ramos,,,143,,,
,101.9,1926.3,1824.4,1820.3,1718.0,continúa,unidad_responsable_entre_ramos,,,820,,,
,9578.5,11449.0,1870.5,1487.4,14.9,continúa,unidad_responsable_entre_ramos,,,116,,,
,0.0,2015.7,2015.7,2015.7,inf,aparece,unidad_responsable_entre_ramos,,,930,,,
,300.4,2316.9,2016.6,2004.5,641.7,continúa,unidad_responsable_entre_ramos,,,900,,,
,23051.6,25147.0,2095.4,1173.3,4.9,continúa,unidad_responsable_entre_ramos,,,J3L,,,
,53748.5,56006.0,2257.4,107.5,0.2,continúa,unidad_responsable_entre_ramos,,,A3Q,,,
,761.9,3077.2,2315.3,2284.8,288.4,continúa,unidad_responsable_entre_ramos,,,712,,,
,2871.6,5229.3,2357.7,2242.8,75.1,continúa,unidad_responsable_entre_ramos,,,400,,,
,22479.5,24839.8,2360.3,1461.2,6.2,continúa,unidad_responsable_entre_ramos,,,M00,,,
,33.7,2595.3,2561.6,2560.2,7299.2,continúa,unidad_responsable_entre_ramos,,,149,,,
,4197.3,6830.2,2633.0,2465.1,56.5,continúa,unidad_responsable_entre_ramos,,,312,,,
,65.5,2759.7,2694.1,2691.5,3949.1,continúa,unidad_responsable_entre_ramos,,,626,,,
,17552.7,20434.0,2881.2,2179.1,11.9,continúa,unidad_responsable_entre_ramos,,,610,,,
,744.7,4145.7,3401.0,3371.2,435.3,continúa,unidad_responsable_entre_ramos,,,118,,,
,45101.6,48534.8,3433.2,1629.2,3.5,continúa,unidad_responsable_entre_ramos,,,311,,,
,320.2,3798.6,3478.4,3465.6,1040.6,continúa,unidad_responsable_entre_ramos,,,810,,,
,12131.0,15661.0,3530.0,3044.8,24.1,continúa,unidad_responsable_entre_ramos,,,111,,,
,71133.9,74718.3,3584.4,739.0,1.0,continúa,unidad_responsable_entre_ramos,,,B00,,,
,13855.0,17841.7,3986.7,3432.5,23.8,continúa,unidad_responsable_entre_ramos,,,112,,,
,94701.4,98834.0,4132.6,344.6,0.3,continúa,unidad_responsable_entre_ramos,,,120,,,
,3876.2,8215.7,4339.5,4184.5,103.8,continúa,unidad_responsable_entre_ramos,,,142,,,
,4611.5,9888.9,5277.4,5092.9,106.2,continúa,unidad_responsable_entre_ramos,,,VST,,,
,27601.4,33008.8,5407.4,4303.3,15.0,continúa,unidad_responsable_entre_ramos,,,600,,,
,187529.0,195359.5,7830.5,329.3,0.2,continúa,unidad_responsable_entre_ramos,,,O00,,,
,23539.3,31544.5,8005.2,7063.6,28.9,continúa,unidad_responsable_entre_ramos,,,148,,,
,80.9,8588.0,8507.1,8503.8,10107.9,continúa,unidad_responsable_entre_ramos,,,635,,,
,75604.1,84219.7,8615.6,5591.5,7.1,continúa,unidad_responsable_entre_ramos,,,511,,,
,4425.7,13443.7,9018.0,8841.0,192.1,continúa,unidad_responsable_entre_ramos,,,113,,,
,14305.7,24063.8,9758.2,9186.0,61.7,continúa,unidad_responsable_entre_ramos,,,300,,,
,13774.8,23911.7,10136.9,9585.9,66.9,continúa,unidad_responsable_entre_ramos,,,110,,,
,8908.4,19763.3,10854.9,10498.5,113.3,continúa,unidad_responsable_entre_ramos,,,132,,,
,0.0,11866.9,11866.9,11866.9,inf,aparece,unidad_responsable_entre_ramos,,,923,,,
,9363.9,21659.0,12295.1,11920.5,122.4,continúa,unidad_responsable_entre_ramos,,,200,,,
,42251.9,57696.0,15444.2,13754.1,31.3,continúa,unidad_responsable_entre_ramos,,,700,,,
,68.6,17065.1,16996.5,16993.8,23833.7,continúa,unidad_responsable_entre_ramos,,,222,,,
,51.1,17072.3,17021.1,17019.1,32012.0,continúa,unidad_responsable_entre_ramos,,,221,,,
,518.5,17817.8,17299.2,17278.5,3203.9,continúa,unidad_responsable_entre_ramos,,,710,,,
,767.9,19517.3,18749.3,18718.6,2343.8,continúa,unidad_responsable_entre_ramos,,,711,,,
,1361734.3,1382156.8,20422.5,-34046.9,-2.4,continúa,unidad_responsable_entre_ramos,,,210,,,
,172492.4,193987.2,21494.8,14595.1,8.1,continúa,unidad_responsable_entre_ramos,,,AYO,,,
,627096.2,648772.9,21676.7,-3407.1,-0.5,continúa,unidad_responsable_entre_ramos,,,201,,,
,977626.0,1030619.4,52993.3,13888.3,1.4,continúa,unidad_responsable_entre_ramos,,,GYN,,,
,1457205.8,1549144.9,91939.1,33650.9,2.2,continúa,unidad_responsable_entre_ramos,,,114,,,
,1412487.9,1506248.9,93761.0,37261.5,2.5,continúa,unidad_responsable_entre_ramos,,,411,,,
,0.0,108767.7,108767.7,108767.7,inf,aparece,unidad_responsable_entre_ramos,,,JZO,,,
,2553656.3,2870096.6,316440.4,214294.1,8.1,continúa,unidad_responsable_entre_ramos,,,GYR,,,
,984734.5,773372.3,-211362.3,-250751.6,-24.5,continúa,subfuncion,,,,3,3,2
,34880.8,9337.5,-25543.3,-26938.6,-74.3,continúa,subfuncion,,,,2,3,4
