RAMO_K,mdp_2025,mdp_2026,dif_nominal,dif_real,var_real_pct,estado,nivel,PP_K,PP_NUM,UR_K,F_K,FN_K,SF_K
16,1407.7,955.4,-452.2,-519.8,-35.2,continúa,programa_por_numero,,014,,,,
12,4472.7,4020.5,-452.1,-666.8,-14.2,continúa,programa_por_numero,,001,,,,
14,447.6,0.0,-447.6,-469.1,-100.0,desaparece,programa_por_numero,,012,,,,
04,769.5,325.6,-443.9,-480.8,-59.6,continúa,programa_por_numero,,012,,,,
20,993.7,563.4,-430.3,-478.0,-45.9,continúa,programa_por_numero,,001,,,,
01,3239.2,2822.6,-416.6,-572.1,-16.9,continúa,programa_por_numero,,002,,,,
19,400.0,0.0,-400.0,-419.2,-100.0,desaparece,programa_por_numero,,017,,,,
10,390.5,0.0,-390.5,-409.2,-100.0,desaparece,programa_por_numero,,007,,,,
22,2030.1,1643.2,-386.9,-484.4,-22.8,continúa,programa_por_numero,,011,,,,
06,380.0,0.0,-380.0,-398.2,-100.0,desaparece,programa_por_numero,,021,,,,
18,379.3,0.0,-379.3,-397.6,-100.0,desaparece,programa_por_numero,,002,,,,
21,378.2,0.0,-378.2,-396.3,-100.0,desaparece,programa_por_numero,,005,,,,
10,374.4,0.0,-374.4,-392.4,-100.0,desaparece,programa_por_numero,,009,,,,
27,370.7,0.0,-370.7,-388.4,-100.0,desaparece,programa_por_numero,,006,,,,
10,361.6,0.0,-361.6,-378.9,-100.0,desaparece,programa_por_numero,,005,,,,
12,3763.5,3416.4,-347.1,-527.7,-13.4,continúa,programa_por_numero,,012,,,,
19,339.8,0.0,-339.8,-356.1,-100.0,desaparece,programa_por_numero,,023,,,,
04,334.9,0.0,-334.9,-351.0,-100.0,desaparece,programa_por_numero,,155,,,,
10,487.8,156.7,-331.1,-354.6,-69.3,continúa,programa_por_numero,,006,,,,
06,539.9,209.7,-330.2,-356.1,-62.9,continúa,programa_por_numero,,004,,,,
11,4198.5,3878.4,-320.1,-521.6,-11.9,continúa,programa_por_numero,,028,,,,
18,726.3,418.6,-307.7,-342.6,-45.0,continúa,programa_por_numero,,001,,,,
15,403.1,95.5,-307.7,-327.0,-77.4,continúa,programa_por_numero,,003,,,,
04,307.2,0.0,-307.2,-322.0,-100.0,desaparece,programa_por_numero,,015,,,,
TYY,300.9,0.0,-300.9,-315.4,-100.0,desaparece,programa_por_numero,,30 ,,,,
TYY,300.2,0.0,-300.2,-314.7,-100.0,desaparece,programa_por_numero,,28 ,,,,
GYN,296.1,0.0,-296.1,-310.3,-100.0,desaparece,programa_por_numero,,46 ,,,,
25,4955.9,4667.8,-288.1,-526.0,-10.1,continúa,programa_por_numero,,001,,,,
16,288.0,0.0,-288.0,-301.9,-100.0,desaparece,programa_por_numero,,007,,,,
09,423.8,146.4,-277.4,-297.7,-67.0,continúa,programa_por_numero,,008,,,,
09,277.3,0.0,-277.3,-290.6,-100.0,desaparece,programa_por_numero,,041,,,,
16,266.0,0.0,-266.0,-278.8,-100.0,desaparece,programa_por_numero,,030,,,,
14,249.4,0.0,-249.4,-261.3,-100.0,desaparece,programa_por_numero,,002,,,,
04,247.4,0.0,-247.4,-259.3,-100.0,desaparece,programa_por_numero,,026,,,,
21,510.3,264.7,-245.6,-270.1,-50.5,continúa,programa_por_numero,,001,,,,
TVV,239.4,0.0,-239.4,-250.9,-100.0,desaparece,programa_por_numero,,52 ,,,,
23,237.1,0.0,-237.1,-248.5,-100.0,desaparece,programa_por_numero,,002,,,,
47,234.4,0.0,-234.4,-245.7,-100.0,desaparece,programa_por_numero,,036,,,,
49,349.2,115.2,-234.0,-250.8,-68.5,continúa,programa_por_numero,,008,,,,
11,229.0,0.0,-229.0,-240.0,-100.0,desaparece,programa_por_numero,,047,,,,
GYR,221.5,0.0,-221.5,-232.2,-100.0,desaparece,programa_por_numero,,28 ,,,,
47,221.5,0.0,-221.5,-232.1,-100.0,desaparece,programa_por_numero,,016,,,,
47,219.3,0.0,-219.3,-229.8,-100.0,desaparece,programa_por_numero,,002,,,,
16,217.6,0.0,-217.6,-228.1,-100.0,desaparece,programa_por_numero,,025,,,,
GYN,215.4,0.0,-215.4,-225.8,-100.0,desaparece,programa_por_numero,,49 ,,,,
31,213.1,0.0,-213.1,-223.4,-100.0,desaparece,programa_por_numero,,002,,,,
40,210.0,0.0,-210.0,-220.1,-100.0,desaparece,programa_por_numero,,005,,,,
16,208.4,0.0,-208.4,-218.4,-100.0,desaparece,programa_por_numero,,040,,,,
15,205.3,0.0,-205.3,-215.1,-100.0,desaparece,programa_por_numero,,002,,,,
48,201.8,0.0,-201.8,-211.5,-100.0,desaparece,programa_por_numero,,022,,,,
16,193.9,0.0,-193.9,-203.2,-100.0,desaparece,programa_por_numero,,009,,,,
19,190.0,0.0,-190.0,-199.1,-100.0,desaparece,programa_por_numero,,013,,,,
22,397.5,211.0,-186.5,-205.6,-49.4,continúa,programa_por_numero,,010,,,,
44,178.4,0.0,-178.4,-186.9,-100.0,desaparece,programa_por_numero,,002,,,,
48,177.8,0.0,-177.8,-186.4,-100.0,desaparece,programa_por_numero,,021,,,,
11,173.4,0.0,-173.4,-181.7,-100.0,desaparece,programa_por_numero,,016,,,,
23,166.2,0.0,-166.2,-174.1,-100.0,desaparece,programa_por_numero,,007,,,,
GYN,162.5,0.0,-162.5,-170.3,-100.0,desaparece,programa_por_numero,,27 ,,,,
07,153.4,0.0,-153.4,-160.8,-100.0,desaparece,programa_por_numero,,900,,,,
09,148.9,0.0,-148.9,-156.1,-100.0,desaparece,programa_por_numero,,015,,,,
27,147.3,0.0,-147.3,-154.3,-100.0,desaparece,programa_por_numero,,005,,,,
04,147.1,0.0,-147.1,-154.1,-100.0,desaparece,programa_por_numero,,024,,,,
16,145.4,0.0,-145.4,-152.4,-100.0,desaparece,programa_por_numero,,031,,,,
16,143.4,0.0,-143.4,-150.3,-100.0,desaparece,programa_por_numero,,006,,,,
48,143.1,0.0,-143.1,-150.0,-100.0,desaparece,programa_por_numero,,013,,,,
21,142.4,0.0,-142.4,-149.2,-100.0,desaparece,programa_por_numero,,007,,,,
43,141.7,0.0,-141.7,-148.5,-100.0,desaparece,programa_por_numero,,008,,,,
07,140.6,0.0,-140.6,-147.3,-100.0,desaparece,programa_por_numero,,022,,,,
44,140.0,0.0,-140.0,-146.7,-100.0,desaparece,programa_por_numero,,003,,,,
43,138.1,0.0,-138.1,-144.7,-100.0,desaparece,programa_por_numero,,010,,,,
27,130.1,0.0,-130.1,-136.4,-100.0,desaparece,programa_por_numero,,002,,,,
13,129.1,0.0,-129.1,-135.3,-100.0,desaparece,programa_por_numero,,003,,,,
27,129.0,0.0,-129.0,-135.1,-100.0,desaparece,programa_por_numero,,003,,,,
10,644.3,518.6,-125.7,-156.6,-23.2,continúa,programa_por_numero,,001,,,,
46,120.1,0.0,-120.1,-125.8,-100.0,desaparece,programa_por_numero,,001,,,,
49,396.4,277.7,-118.7,-137.8,-33.2,continúa,programa_por_numero,,013,,,,
07,117.8,0.0,-117.8,-123.4,-100.0,desaparece,programa_por_numero,,023,,,,
11,117.0,0.0,-117.0,-122.6,-100.0,desaparece,programa_por_numero,,068,,,,
GYN,116.0,0.0,-116.0,-121.6,-100.0,desaparece,programa_por_numero,,15 ,,,,
41,114.9,0.0,-114.9,-120.5,-100.0,desaparece,programa_por_numero,,001,,,,
37,149.6,34.7,-114.9,-122.1,-77.9,continúa,programa_por_numero,,001,,,,
45,110.9,0.0,-110.9,-116.3,-100.0,desaparece,programa_por_numero,,001,,,,
47,109.5,0.0,-109.5,-114.8,-100.0,desaparece,programa_por_numero,,006,,,,
06,104.3,0.0,-104.3,-109.4,-100.0,desaparece,programa_por_numero,,008,,,,
05,1198.1,1095.6,-102.4,-159.9,-12.7,continúa,programa_por_numero,,001,,,,
01,14503.7,14402.7,-101.0,-797.2,-5.2,continúa,programa_por_numero,,001,,,,
14,101.0,0.0,-101.0,-105.8,-100.0,desaparece,programa_por_numero,,016,,,,
12,100.9,0.0,-100.9,-105.8,-100.0,desaparece,programa_por_numero,,041,,,,
47,100.0,0.0,-100.0,-104.8,-100.0,desaparece,programa_por_numero,,024,,,,
45,88.9,0.0,-88.9,-93.2,-100.0,desaparece,programa_por_numero,,002,,,,
47,88.4,0.0,-88.4,-92.6,-100.0,desaparece,programa_por_numero,,015,,,,
18,87.3,0.0,-87.3,-91.5,-100.0,desaparece,programa_por_numero,,008,,,,
41,83.9,0.0,-83.9,-87.9,-100.0,desaparece,programa_por_numero,,007,,,,
15,79.7,0.0,-79.7,-83.5,-100.0,desaparece,programa_por_numero,,004,,,,
14,77.6,0.0,-77.6,-81.4,-100.0,desaparece,programa_por_numero,,008,,,,
02,779.2,703.9,-75.3,-112.7,-13.8,continúa,programa_por_numero,,002,,,,
44,74.5,0.0,-74.5,-78.1,-100.0,desaparece,programa_por_numero,,025,,,,
04,72.9,0.0,-72.9,-76.4,-100.0,desaparece,programa_por_numero,,025,,,,
44,69.8,0.0,-69.8,-73.2,-100.0,desaparece,programa_por_numero,,004,,,,
23,7140.1,7070.4,-69.7,-412.4,-5.5,continúa,programa_por_numero,,093,,,,
48,66.5,0.0,-66.5,-69.7,-100.0,desaparece,programa_por_numero,,003,,,,
09,65.7,0.0,-65.7,-68.9,-100.0,desaparece,programa_por_numero,,029,,,,
04,63.0,0.0,-63.0,-66.0,-100.0,desaparece,programa_por_numero,,023,,,,
13,244.5,184.5,-59.9,-71.7,-28.0,continúa,programa_por_numero,,030,,,,
07,59.4,0.0,-59.4,-62.3,-100.0,desaparece,programa_por_numero,,024,,,,
19,58.8,0.0,-58.8,-61.7,-100.0,desaparece,programa_por_numero,,015,,,,
04,56.4,0.0,-56.4,-59.1,-100.0,desaparece,programa_por_numero,,016,,,,
46,53.2,0.0,-53.2,-55.8,-100.0,desaparece,programa_por_numero,,002,,,,
13,52.6,0.0,-52.6,-55.2,-100.0,desaparece,programa_por_numero,,005,,,,
12,49.2,0.0,-49.2,-51.6,-100.0,desaparece,programa_por_numero,,011,,,,
TVV,44.5,0.0,-44.5,-46.7,-100.0,desaparece,programa_por_numero,,25 ,,,,
TVV,37.4,0.0,-37.4,-39.2,-100.0,desaparece,programa_por_numero,,71 ,,,,
47,36.8,0.0,-36.8,-38.6,-100.0,desaparece,programa_por_numero,,004,,,,
14,36.4,0.0,-36.4,-38.1,-100.0,desaparece,programa_por_numero,,004,,,,
47,34.5,0.0,-34.5,-36.1,-100.0,desaparece,programa_por_numero,,014,,,,
TVV,33.7,0.0,-33.7,-35.3,-100.0,desaparece,programa_por_numero,,85 ,,,,
20,33.3,0.0,-33.3,-34.9,-100.0,desaparece,programa_por_numero,,004,,,,
24,1727.2,1694.8,-32.4,-115.3,-6.4,continúa,programa_por_numero,,008,,,,
04,27.2,0.0,-27.2,-28.5,-100.0,desaparece,programa_por_numero,,027,,,,
14,26.8,0.0,-26.8,-28.1,-100.0,desaparece,programa_por_numero,,003,,,,
12,25.8,0.0,-25.8,-27.1,-100.0,desaparece,programa_por_numero,,005,,,,
GYR,23.7,0.0,-23.7,-24.8,-100.0,desaparece,programa_por_numero,,25 ,,,,
01,326.7,303.8,-22.9,-38.6,-11.3,continúa,programa_por_numero,,027,,,,
05,21.5,0.0,-21.5,-22.5,-100.0,desaparece,programa_por_numero,,006,,,,
04,17.7,0.0,-17.7,-18.5,-100.0,desaparece,programa_por_numero,,018,,,,
48,17.3,0.0,-17.3,-18.1,-100.0,desaparece,programa_por_numero,,041,,,,
43,15.7,0.0,-15.7,-16.4,-100.0,desaparece,programa_por_numero,,009,,,,
23,15.1,0.0,-15.1,-15.8,-100.0,desaparece,programa_por_numero,,011,,,,
16,225.8,213.7,-12.1,-22.9,-9.7,continúa,programa_por_numero,,005,,,,
24,41.8,30.2,-11.6,-13.6,-31.0,continúa,programa_por_numero,,003,,,,
GYN,10.7,0.0,-10.7,-11.2,-100.0,desaparece,programa_por_numero,,47 ,,,,
49,124.5,116.5,-8.0,-14.0,-10.7,continúa,programa_por_numero,,010,,,,
04,90.6,83.4,-7.2,-11.6,-12.2,continúa,programa_por_numero,,009,,,,
49,1421.0,1415.1,-5.9,-74.1,-5.0,continúa,programa_por_numero,,003,,,,
GYR,4.7,0.0,-4.7,-4.9,-100.0,desaparece,programa_por_numero,,27 ,,,,
11,3.6,0.0,-3.6,-3.7,-100.0,desaparece,programa_por_numero,,039,,,,
32,38.0,35.3,-2.7,-4.5,-11.2,continúa,programa_por_numero,,025,,,,
02,2.3,0.0,-2.3,-2.4,-100.0,desaparece,programa_por_numero,,005,,,,
11,2.1,0.0,-2.1,-2.2,-100.0,desaparece,programa_por_numero,,032,,,,
13,38.8,36.7,-2.1,-3.9,-9.7,continúa,programa_por_numero,,036,,,,
GYN,1.5,0.0,-1.5,-1.6,-100.0,desaparece,programa_por_numero,,36 ,,,,
06,1227.2,1226.6,-0.6,-59.5,-4.6,continúa,programa_por_numero,,005,,,,
GYN,0.3,0.0,-0.3,-0.4,-100.0,desaparece,programa_por_numero,,42 ,,,,
19,0.2,0.0,-0.2,-0.2,-100.0,desaparece,programa_por_numero,,014,,,,
24,0.0,0.0,-0.0,-0.0,-10.3,continúa,programa_por_numero,,006,,,,
49,205.6,205.6,-0.0,-9.9,-4.6,continúa,programa_por_numero,,011,,,,
34,0.0,0.0,0.0,-0.0,-4.6,continúa,programa_por_numero,,008,,,,
34,0.0,0.0,0.0,-0.0,-4.6,continúa,programa_por_numero,,003,,,,
34,0.0,0.0,0.0,-0.0,-4.6,continúa,programa_por_numero,,001,,,,
34,0.0,0.0,0.0,-0.0,-4.6,continúa,programa_por_numero,,002,,,,
34,0.0,0.0,0.0,0.0,172.6,continúa,programa_por_numero,,009,,,,
34,0.0,0.0,0.0,0.0,172.6,continúa,programa_por_numero,,005,,,,
34,0.0,0.0,0.0,0.0,172.6,continúa,programa_por_numero,,004,,,,
34,0.0,0.0,0.0,0.0,172.6,continúa,programa_por_numero,,007,,,,
34,0.0,0.0,0.0,0.0,172.6,continúa,programa_por_numero,,006,,,,
35,3.4,3.6,0.2,0.0,0.6,continúa,programa_por_numero,,035,,,,
19,0.0,0.2,0.2,0.2,inf,aparece,programa_por_numero,,007,,,,
35,6.4,6.7,0.3,-0.0,-0.7,continúa,programa_por_numero,,036,,,,
35,6.5,6.9,0.3,0.0,0.1,continúa,programa_por_numero,,032,,,,
GYN,0.0,0.3,0.3,0.3,inf,aparece,programa_por_numero,,73 ,,,,
35,7.6,8.0,0.4,0.0,0.5,continúa,programa_por_numero,,012,,,,
35,9.2,9.7,0.5,0.1,0.9,continúa,programa_por_numero,,026,,,,
35,11.0,11.5,0.6,0.0,0.3,continúa,programa_por_numero,,011,,,,
48,14.5,15.1,0.6,-0.1,-0.7,continúa,programa_por_numero,,303,,,,
35,13.8,14.5,0.7,0.0,0.3,continúa,programa_por_numero,,024,,,,
35,15.6,16.4,0.8,0.0,0.2,continúa,programa_por_numero,,033,,,,
35,19.1,19.9,0.8,-0.1,-0.5,continúa,programa_por_numero,,014,,,,
35,17.8,18.7,0.9,0.1,0.3,continúa,programa_por_numero,,022,,,,
35,19.3,20.2,1.0,0.0,0.2,continúa,programa_por_numero,,007,,,,
11,29.9,31.1,1.2,-0.2,-0.8,continúa,programa_por_numero,,298,,,,
35,25.9,27.2,1.3,0.1,0.3,continúa,programa_por_numero,,023,,,,
35,32.0,33.6,1.6,0.1,0.3,continúa,programa_por_numero,,006,,,,
35,37.9,39.5,1.6,-0.2,-0.4,continúa,programa_por_numero,,017,,,,
12,42.7,44.4,1.7,-0.3,-0.7,continúa,programa_por_numero,,039,,,,
35,35.8,37.8,2.0,0.2,0.6,continúa,programa_por_numero,,013,,,,
35,35.5,37.5,2.0,0.3,0.7,continúa,programa_por_numero,,008,,,,
02,0.0,2.1,2.1,2.1,inf,aparece,programa_por_numero,,004,,,,
48,53.7,55.8,2.2,-0.4,-0.7,continúa,programa_por_numero,,057,,,,
35,52.8,55.0,2.3,-0.2,-0.4,continúa,programa_por_numero,,019,,,,
23,59.6,62.0,2.4,-0.5,-0.7,continúa,programa_por_numero,,116,,,,
35,50.3,52.9,2.6,0.2,0.3,continúa,programa_por_numero,,016,,,,
35,55.1,58.0,2.9,0.2,0.4,continúa,programa_por_numero,,003,,,,
35,52.9,55.9,3.1,0.5,0.9,continúa,programa_por_numero,,018,,,,
15,84.3,87.6,3.2,-0.8,-0.9,continúa,programa_por_numero,,213,,,,
35,66.1,69.5,3.4,0.3,0.4,continúa,programa_por_numero,,015,,,,
02,41.3,45.4,4.1,2.2,5.0,continúa,programa_por_numero,,003,,,,
02,44.9,49.1,4.2,2.1,4.5,continúa,programa_por_numero,,001,,,,
49,286.7,292.8,6.1,-7.7,-2.6,continúa,programa_por_numero,,012,,,,
48,204.6,212.9,8.2,-1.6,-0.7,continúa,programa_por_numero,,268,,,,
48,1945.8,1954.1,8.4,-85.0,-4.2,continúa,programa_por_numero,,001,,,,
48,214.4,223.0,8.6,-1.6,-0.7,continúa,programa_por_numero,,283,,,,
11,275.2,284.1,8.8,-4.4,-1.5,continúa,programa_por_numero,,247,,,,
14,313.6,323.8,10.1,-4.9,-1.5,continúa,programa_por_numero,,043,,,,
11,0.0,10.6,10.6,10.6,inf,aparece,programa_por_numero,,081,,,,
20,0.0,11.5,11.5,11.5,inf,aparece,programa_por_numero,,042,,,,
49,126.0,138.0,12.0,6.0,4.5,continúa,programa_por_numero,,004,,,,
27,922.0,934.2,12.1,-32.1,-3.3,continúa,programa_por_numero,,001,,,,
14,305.7,318.0,12.3,-2.3,-0.7,continúa,programa_por_numero,,100,,,,
23,0.0,12.6,12.6,12.6,inf,aparece,programa_por_numero,,017,,,,
40,1094.0,1107.6,13.6,-38.9,-3.4,continúa,programa_por_numero,,001,,,,
07,0.0,14.3,14.3,14.3,inf,aparece,programa_por_numero,,006,,,,
14,0.0,18.6,18.6,18.6,inf,aparece,programa_por_numero,,032,,,,
27,0.0,18.8,18.8,18.8,inf,aparece,programa_por_numero,,051,,,,
48,0.0,19.2,19.2,19.2,inf,aparece,programa_por_numero,,065,,,,
20,489.9,509.6,19.7,-3.8,-0.7,continúa,programa_por_numero,,011,,,,
11,831.7,856.6,25.0,-15.0,-1.7,continúa,programa_por_numero,,300,,,,
11,833.5,858.5,25.0,-15.0,-1.7,continúa,programa_por_numero,,079,,,,
04,0.0,28.0,28.0,28.0,inf,aparece,programa_por_numero,,013,,,,
14,0.0,29.2,29.2,29.2,inf,aparece,programa_por_numero,,023,,,,
11,751.2,781.5,30.3,-5.8,-0.7,continúa,programa_por_numero,,270,,,,
13,0.0,30.8,30.8,30.8,inf,aparece,programa_por_numero,,023,,,,
11,792.4,824.4,31.9,-6.1,-0.7,continúa,programa_por_numero,,295,,,,
35,232.8,266.8,34.0,22.9,9.4,continúa,programa_por_numero,,001,,,,
47,0.0,34.4,34.4,34.4,inf,aparece,programa_por_numero,,053,,,,
11,866.5,901.4,34.9,-6.7,-0.7,continúa,programa_por_numero,,312,,,,
16,938.4,976.2,37.8,-7.2,-0.7,continúa,programa_por_numero,,219,,,,
55,0.0,43.1,43.1,43.1,inf,aparece,programa_por_numero,,014,,,,
21,0.0,44.2,44.2,44.2,inf,aparece,programa_por_numero,,020,,,,
35,915.9,964.5,48.7,4.7,0.5,continúa,programa_por_numero,,002,,,,
36,0.0,50.1,50.1,50.1,inf,aparece,programa_por_numero,,022,,,,
TVV,0.0,50.4,50.4,50.4,inf,aparece,programa_por_numero,,31 ,,,,
14,0.0,50.9,50.9,50.9,inf,aparece,programa_por_numero,,063,,,,
16,0.0,55.4,55.4,55.4,inf,aparece,programa_por_numero,,035,,,,
08,1479.8,1539.5,59.7,-11.4,-0.7,continúa,programa_por_numero,,052,,,,
10,59.2,119.9,60.7,57.8,93.1,continúa,programa_por_numero,,010,,,,
47,1642.1,1704.0,61.9,-16.9,-1.0,continúa,programa_por_numero,,249,,,,
07,0.0,62.7,62.7,62.7,inf,aparece,programa_por_numero,,013,,,,
48,0.0,64.7,64.7,64.7,inf,aparece,programa_por_numero,,056,,,,
47,1980.2,2047.7,67.4,-27.6,-1.3,continúa,programa_por_numero,,178,,,,
13,0.0,69.9,69.9,69.9,inf,aparece,programa_por_numero,,035,,,,
04,0.0,72.4,72.4,72.4,inf,aparece,programa_por_numero,,007,,,,
10,0.0,74.8,74.8,74.8,inf,aparece,programa_por_numero,,021,,,,
16,1858.0,1932.9,74.9,-14.3,-0.7,continúa,programa_por_numero,,217,,,,
04,0.0,76.8,76.8,76.8,inf,aparece,programa_por_numero,,011,,,,
07,0.0,77.8,77.8,77.8,inf,aparece,programa_por_numero,,012,,,,
07,0.0,78.3,78.3,78.3,inf,aparece,programa_por_numero,,008,,,,
11,1968.1,2047.4,79.3,-15.1,-0.7,continúa,programa_por_numero,,269,,,,
49,597.4,681.7,84.3,55.7,8.9,continúa,programa_por_numero,,009,,,,
13,0.0,85.5,85.5,85.5,inf,aparece,programa_por_numero,,038,,,,
16,2170.1,2257.5,87.5,-16.7,-0.7,continúa,programa_por_numero,,074,,,,
11,3000.0,3090.0,90.0,-54.0,-1.7,continúa,programa_por_numero,,083,,,,
47,0.0,90.3,90.3,90.3,inf,aparece,programa_por_numero,,054,,,,
04,0.0,93.6,93.6,93.6,inf,aparece,programa_por_numero,,057,,,,
32,3266.5,3364.7,98.1,-58.7,-1.7,continúa,programa_por_numero,,001,,,,
06,0.0,102.9,102.9,102.9,inf,aparece,programa_por_numero,,087,,,,
08,2560.8,2664.1,103.2,-19.7,-0.7,continúa,programa_por_numero,,053,,,,
40,0.0,108.0,108.0,108.0,inf,aparece,programa_por_numero,,006,,,,
55,0.0,109.2,109.2,109.2,inf,aparece,programa_por_numero,,001,,,,
48,0.0,116.4,116.4,116.4,inf,aparece,programa_por_numero,,007,,,,
37,0.0,118.4,118.4,118.4,inf,aparece,programa_por_numero,,050,,,,
05,0.0,122.2,122.2,122.2,inf,aparece,programa_por_numero,,014,,,,
GYN,0.0,123.9,123.9,123.9,inf,aparece,programa_por_numero,,08 ,,,,
20,3185.0,3312.0,127.0,-25.9,-0.8,continúa,programa_por_numero,,174,,,,
18,0.0,128.6,128.6,128.6,inf,aparece,programa_por_numero,,017,,,,
13,0.0,132.0,132.0,132.0,inf,aparece,programa_por_numero,,037,,,,
21,0.0,133.2,133.2,133.2,inf,aparece,programa_por_numero,,025,,,,
10,0.0,133.7,133.7,133.7,inf,aparece,programa_por_numero,,019,,,,
TVV,54394.3,54529.3,135.0,-2476.0,-4.3,continúa,programa_por_numero,,80 ,,,,
21,0.0,135.9,135.9,135.9,inf,aparece,programa_por_numero,,050,,,,
16,161.1,300.8,139.7,131.9,78.2,continúa,programa_por_numero,,046,,,,
04,0.0,141.8,141.8,141.8,inf,aparece,programa_por_numero,,061,,,,
09,0.0,143.7,143.7,143.7,inf,aparece,programa_por_numero,,005,,,,
48,0.0,143.9,143.9,143.9,inf,aparece,programa_por_numero,,025,,,,
08,3640.4,3787.2,146.8,-28.0,-0.7,continúa,programa_por_numero,,263,,,,
40,0.0,150.6,150.6,150.6,inf,aparece,programa_por_numero,,004,,,,
18,0.0,151.2,151.2,151.2,inf,aparece,programa_por_numero,,019,,,,
15,0.0,151.3,151.3,151.3,inf,aparece,programa_por_numero,,033,,,,
28,3527.6,3680.0,152.4,-16.9,-0.5,continúa,programa_por_numero,,004,,,,
21,0.0,162.9,162.9,162.9,inf,aparece,programa_por_numero,,043,,,,
33,3789.5,3953.1,163.6,-18.3,-0.5,continúa,programa_por_numero,,010,,,,
07,6757.5,6922.1,164.6,-159.8,-2.3,continúa,programa_por_numero,,004,,,,
54,0.0,171.7,171.7,171.7,inf,aparece,programa_por_numero,,059,,,,
23,0.0,172.9,172.9,172.9,inf,aparece,programa_por_numero,,015,,,,
16,0.0,177.6,177.6,177.6,inf,aparece,programa_por_numero,,011,,,,
49,0.0,178.8,178.8,178.8,inf,aparece,programa_por_numero,,022,,,,
13,0.0,179.4,179.4,179.4,inf,aparece,programa_por_numero,,009,,,,
36,51.0,231.1,180.1,177.6,332.2,continúa,programa_por_numero,,005,,,,
47,0.0,186.0,186.0,186.0,inf,aparece,programa_por_numero,,058,,,,
49,13680.9,13879.6,198.8,-457.9,-3.2,continúa,programa_por_numero,,002,,,,
31,0.0,199.5,199.5,199.5,inf,aparece,programa_por_numero,,053,,,,
48,0.0,205.8,205.8,205.8,inf,aparece,programa_por_numero,,064,,,,
06,0.0,210.6,210.6,210.6,inf,aparece,programa_por_numero,,062,,,,
47,0.0,219.4,219.4,219.4,inf,aparece,programa_por_numero,,057,,,,
49,819.0,1048.7,229.7,190.4,22.2,continúa,programa_por_numero,,006,,,,
11,0.0,238.2,238.2,238.2,inf,aparece,programa_por_numero,,084,,,,
20,0.0,246.1,246.1,246.1,inf,aparece,programa_por_numero,,048,,,,
23,0.0,246.7,246.7,246.7,inf,aparece,programa_por_numero,,004,,,,
04,32.3,290.2,258.0,256.4,758.6,continúa,programa_por_numero,,004,,,,
13,0.0,259.6,259.6,259.6,inf,aparece,programa_por_numero,,039,,,,
21,0.0,269.5,269.5,269.5,inf,aparece,programa_por_numero,,049,,,,
18,0.0,282.6,282.6,282.6,inf,aparece,programa_por_numero,,039,,,,
55,0.0,283.1,283.1,283.1,inf,aparece,programa_por_numero,,060,,,,
16,118.1,408.6,290.5,284.8,230.2,continúa,programa_por_numero,,016,,,,
33,6561.8,6858.3,296.5,-18.5,-0.3,continúa,programa_por_numero,,009,,,,
08,1600.0,1898.6,298.6,221.8,13.2,continúa,programa_por_numero,,304,,,,
10,0.0,298.7,298.7,298.7,inf,aparece,programa_por_numero,,025,,,,
10,0.0,323.3,323.3,323.3,inf,aparece,programa_por_numero,,024,,,,
54,0.0,327.6,327.6,327.6,inf,aparece,programa_por_numero,,001,,,,
TVV,0.0,328.4,328.4,328.4,inf,aparece,programa_por_numero,,58 ,,,,
GYN,0.0,345.4,345.4,345.4,inf,aparece,programa_por_numero,,71 ,,,,
GYN,0.0,346.0,346.0,346.0,inf,aparece,programa_por_numero,,13 ,,,,
06,0.0,346.8,346.8,346.8,inf,aparece,programa_por_numero,,020,,,,
38,8814.7,9170.0,355.3,-67.8,-0.7,continúa,programa_por_numero,,191,,,,
27,0.0,359.9,359.9,359.9,inf,aparece,programa_por_numero,,045,,,,
07,6613.9,6978.7,364.9,47.4,0.7,continúa,programa_por_numero,,003,,,,
10,0.0,367.3,367.3,367.3,inf,aparece,programa_por_numero,,011,,,,
09,0.0,369.2,369.2,369.2,inf,aparece,programa_por_numero,,009,,,,
06,115.6,491.1,375.5,369.9,305.3,continúa,programa_por_numero,,007,,,,
33,9565.5,9951.1,385.6,-73.5,-0.7,continúa,programa_por_numero,,011,,,,
04,117.8,510.9,393.1,387.5,313.9,continúa,programa_por_numero,,006,,,,
06,0.0,397.3,397.3,397.3,inf,aparece,programa_por_numero,,019,,,,
47,0.0,397.9,397.9,397.9,inf,aparece,programa_por_numero,,061,,,,
09,0.0,405.2,405.2,405.2,inf,aparece,programa_por_numero,,022,,,,
11,10195.0,10600.7,405.7,-83.7,-0.8,continúa,programa_por_numero,,080,,,,
04,0.0,407.5,407.5,407.5,inf,aparece,programa_por_numero,,003,,,,
24,5638.1,6050.1,412.0,141.4,2.4,continúa,programa_por_numero,,002,,,,
06,0.0,425.2,425.2,425.2,inf,aparece,programa_por_numero,,017,,,,
56,0.0,425.4,425.4,425.4,inf,aparece,programa_por_numero,,008,,,,
27,0.0,430.3,430.3,430.3,inf,aparece,programa_por_numero,,044,,,,
16,0.0,463.0,463.0,463.0,inf,aparece,programa_por_numero,,036,,,,
10,0.0,465.4,465.4,465.4,inf,aparece,programa_por_numero,,023,,,,
