RAMO_K,mdp_2025,mdp_2026,dif_nominal,dif_real,var_real_pct,estado,nivel,NOMBRE_RAMO,NOMBRE_PP,NOMBRE_UR,PP_K,UR_K,F_K,FN_K,SF_K,NOMBRE_FN
05,5063.7,0.0,-5063.7,-5306.8,-100.0,desaparece,programa,05 Relaciones Exteriores,"002 Diseño, conducción y ejecución de la política exterior",811 Dirección General para la Organización de las Naciones Unidas,P002,,,,,
08,4832.4,0.0,-4832.4,-5064.4,-100.0,desaparece,programa,08 Agricultura y Desarrollo Rural,"001 Desarrollo, aplicación de programas educativos e investigación en materia agroalimentaria",IZC Colegio de Postgraduados,E001,,,,,
16,4809.9,0.0,-4809.9,-5040.8,-100.0,desaparece,programa,16 Medio Ambiente y Recursos Naturales,001 Operación y mantenimiento de infraestructura hídrica,B00 Comisión Nacional del Agua,E001,,,,,
23,4700.0,0.0,-4700.0,-4925.6,-100.0,desaparece,programa,23 Provisiones Salariales y Económicas,120 Apoyo Federal para Pago de Adeudos de Suministro de Energía Eléctrica,411 Unidad de Política y Control Presupuestario,R120,,,,,
22,7171.2,2510.3,-4661.0,-5005.2,-66.6,continúa,programa,22 Instituto Nacional Electoral,002 Organización electoral nacional,300 Juntas Distritales Ejecutivas,R002,,,,,
36,9284.7,4695.6,-4589.1,-5034.7,-51.7,continúa,programa,36 Seguridad y Protección Ciudadana,001 Actividades de apoyo administrativo,143 Dirección General de Programación y Presupuesto,M001,,,,,
12,4571.8,0.0,-4571.8,-4791.2,-100.0,desaparece,programa,12 Salud,036 Programa de vacunación,R00 Centro Nacional para la Salud de la Infancia y la Adolescencia,E036,,,,,
GYN,4457.6,13.7,-4443.9,-4657.9,-99.7,continúa,programa,GYN Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,019 Indemnizaciones globales,GYN Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,019 ,,,,,
16,4386.2,0.0,-4386.2,-4596.8,-100.0,desaparece,programa,16 Medio Ambiente y Recursos Naturales,129 Infraestructura para la Protección de Centros de Población y Áreas Productivas,B00 Comisión Nacional del Agua,K129,,,,,
24,29722.7,25455.5,-4267.2,-5693.9,-18.3,continúa,programa,24 Deuda Pública,007 Coberturas,210 Unidad de Crédito Público y Asuntos Internacionales de Hacienda,D007,,,,,
48,4224.0,0.0,-4224.0,-4426.8,-100.0,desaparece,programa,48 Cultura,011 Desarrollo Cultural,420 Dirección General de Tecnologías de la Información y Comunicaciones,E011,,,,,
19,4199.8,0.0,-4199.8,-4401.3,-100.0,desaparece,programa,19 Aportaciones a Seguridad Social,022 Cuota Social Seguro de Retiro ISSSTE,"420 Dirección General de Programación y Presupuesto ""C""",J022,,,,,
11,4098.1,0.0,-4098.1,-4294.9,-100.0,desaparece,programa,11 Educación Pública,011 Desarrollo Cultural,A3Q Universidad Nacional Autónoma de México,E011,,,,,
12,4011.5,0.0,-4011.5,-4204.1,-100.0,desaparece,programa,12 Salud,040 Servicios de asistencia social integral,NHK Sistema Nacional para el Desarrollo Integral de la Familia,E040,,,,,
11,3894.7,0.0,-3894.7,-4081.7,-100.0,desaparece,programa,11 Educación Pública,003 Producción y distribución de libros y materiales educativos,311 Dirección General de Materiales Educativos,B003,,,,,
11,3821.3,0.0,-3821.3,-4004.7,-100.0,desaparece,programa,11 Educación Pública,001 Diseño de la Política Educativa,600 Subsecretaría de Educación Media Superior,P001,,,,,
08,3757.9,0.0,-3757.9,-3938.3,-100.0,desaparece,programa,08 Agricultura y Desarrollo Rural,004 Adquisición de leche nacional,"VST Liconsa, S.A. de C.V.",B004,,,,,
07,3611.1,0.0,-3611.1,-3784.4,-100.0,desaparece,programa,07 Defensa Nacional,019 Mantenimiento y conservación de la infraestructura militar y maquinaria pesada y administración inmobiliaria,117 Dirección General de Ingenieros,A019,,,,,
GYN,3597.8,0.0,-3597.8,-3770.4,-100.0,desaparece,programa,GYN Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,048 Servicios de Estancias de Bienestar y Desarrollo Infantil,GYN Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,048 ,,,,,
08,3573.4,0.0,-3573.4,-3745.0,-100.0,desaparece,programa,08 Agricultura y Desarrollo Rural,001 Diseño y Aplicación de la Política Agropecuaria,711 Dirección General de Sustentabilidad de Tierras de Uso Ganadero,P001,,,,,
13,3521.2,0.0,-3521.2,-3690.2,-100.0,desaparece,programa,13 Marina,007 Administración y fomento de los servicios de salud,311 Dirección General de Recursos Humanos,A007,,,,,
TYY,3383.5,0.0,-3383.5,-3545.9,-100.0,desaparece,programa,TYY Pemex Consolidado,012 Proyectos de infraestructura social de asistencia y seguridad social,TYY Pemex Consolidado,012 ,,,,,
06,3249.3,0.0,-3249.3,-3405.3,-100.0,desaparece,programa,06 Hacienda y Crédito Público,032 Administración y enajenación de activos,HKA Instituto para Devolver al Pueblo lo Robado,E032,,,,,
47,3089.4,0.0,-3089.4,-3237.7,-100.0,desaparece,programa,47 Entidades no Sectorizadas,200 Fortalecimiento a la atención médica,AYO Servicios de Salud del Instituto Mexicano del Seguro Social para el Bienestar (IMSS-BIENESTAR),S200,,,,,
24,23317.1,20262.1,-3055.0,-4174.3,-17.1,continúa,programa,24 Deuda Pública,009 Organismos financieros internacionales,210 Unidad de Crédito Público y Asuntos Internacionales de Hacienda,D009,,,,,
47,3760.3,722.4,-3037.9,-3218.4,-81.7,continúa,programa,47 Entidades no Sectorizadas,001 Actividades de apoyo Administrativo,MDL Instituto Mexicano de la Radio,M001,,,,,
04,3001.3,0.0,-3001.3,-3145.3,-100.0,desaparece,programa,04 Gobernación,001 Conducción de la política interior,901 Comisión para el Diálogo con los Pueblos Indígenas de México,P001,,,,,
13,2941.5,0.0,-2941.5,-3082.7,-100.0,desaparece,programa,13 Marina,002 Provisiones para el desarrollo regional del Istmo de Tehuantepec,"J3L Ferrocarril del Istmo de Tehuantepec, S.A. de C.V.",R002,,,,,
09,2876.3,0.0,-2876.3,-3014.4,-100.0,desaparece,programa,"09 Infraestructura, Comunicaciones y Transportes",010 Servicios de ayudas a la navegación aérea,C00 Servicios a la Navegación en el Espacio Aéreo Mexicano,E010,,,,,
12,2848.0,0.0,-2848.0,-2984.7,-100.0,desaparece,programa,12 Salud,"020 Salud materna, sexual y reproductiva",NDE Instituto Nacional de Perinatología Isidro Espinosa de los Reyes,P020,,,,,
19,2827.8,0.0,-2827.8,-2963.6,-100.0,desaparece,programa,19 Aportaciones a Seguridad Social,026 Previsiones para el Pago de las Pensiones de los Jubilados de Ferrocarriles Nacionales de México,"420 Dirección General de Programación y Presupuesto ""C""",J026,,,,,
36,2760.0,0.0,-2760.0,-2892.5,-100.0,desaparece,programa,36 Seguridad y Protección Ciudadana,001 Servicios de inteligencia para la Seguridad Nacional,F00 Centro Nacional de Inteligencia,E001,,,,,
TYY,2738.5,0.0,-2738.5,-2870.0,-100.0,desaparece,programa,TYY Pemex Consolidado,"011 Comercialización de petróleo, gas, petrolíferos y petroquímicos",TYY Pemex Consolidado,011 ,,,,,
09,2630.5,0.0,-2630.5,-2756.7,-100.0,desaparece,programa,"09 Infraestructura, Comunicaciones y Transportes",012 Servicios de correo,J9E Servicio Postal Mexicano,E012,,,,,
07,6670.8,4084.1,-2586.7,-2906.9,-41.6,continúa,programa,07 Defensa Nacional,009 Mantenimiento y conservación de la infraestructura militar y maquinaria pesada y administración inmobiliaria,117 Dirección General de Ingenieros,A009,,,,,
15,2500.0,0.0,-2500.0,-2620.0,-100.0,desaparece,programa,"15 Desarrollo Agrario, Territorial y Urbano",273 Programa de Mejoramiento Urbano (PMU),510 Unidad de Apoyo a Programas de Infraestructura y Espacios Públicos,S273,,,,,
13,2488.9,0.0,-2488.9,-2608.4,-100.0,desaparece,programa,13 Marina,"004 Adquisición, construcción, reparación y mantenimiento de unidades navales",312 Dirección General de Administración y Finanzas,A004,,,,,
05,2486.7,0.0,-2486.7,-2606.0,-100.0,desaparece,programa,05 Relaciones Exteriores,005 Promoción y defensa de los intereses de México en el ámbito multilateral,814 Dirección General de Impulso Económico Global,P005,,,,,
07,2464.4,0.0,-2464.4,-2582.7,-100.0,desaparece,programa,07 Defensa Nacional,021 Sistema educativo militar,115 Dirección General de Educación Militar y Rectoría de la Universidad del Ejército y Fuerza Aérea,A021,,,,,
12,2445.4,0.0,-2445.4,-2562.7,-100.0,desaparece,programa,12 Salud,022 Investigación y desarrollo tecnológico en salud,100 Secretaría,E022,,,,,
06,2357.0,0.0,-2357.0,-2470.1,-100.0,desaparece,programa,06 Hacienda y Crédito Público,035 Programa de Inclusión Financiera,"HJO Banco del Bienestar, S.N.C., I.B.D.",F035,,,,,
GYN,2335.6,0.0,-2335.6,-2447.7,-100.0,desaparece,programa,GYN Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,022 Pensiones por Causa de Muerte,GYN Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,022 ,,,,,
07,2255.8,0.0,-2255.8,-2364.1,-100.0,desaparece,programa,07 Defensa Nacional,"004 Dirigir la infraestructura aeroportuaria, ferroviaria y de servicios auxiliares","H0C Grupo Aeroportuario, Ferroviario, de Servicios Auxiliares y Conexos, Olmeca-Maya-Mexica, S.A. de C.V.",E004,,,,,
48,2253.9,0.0,-2253.9,-2362.1,-100.0,desaparece,programa,48 Cultura,012 Protección y conservación del Patrimonio Cultural,E00 Instituto Nacional de Bellas Artes y Literatura,E012,,,,,
16,2170.1,0.0,-2170.1,-2274.2,-100.0,desaparece,programa,16 Medio Ambiente y Recursos Naturales,"074 Agua Potable, Drenaje y Tratamiento",B00 Comisión Nacional del Agua,S074,,,,,
13,2138.2,0.0,-2138.2,-2240.8,-100.0,desaparece,programa,13 Marina,006 Sistema Educativo naval y programa de becas,313 Universidad Naval,A006,,,,,
36,2066.4,0.0,-2066.4,-2165.6,-100.0,desaparece,programa,36 Seguridad y Protección Ciudadana,"002 Servicios de protección, custodia, vigilancia y seguridad de personas, bienes e instalaciones",B00 Servicio de Protección Federal,E002,,,,,
16,2007.9,0.0,-2007.9,-2104.3,-100.0,desaparece,programa,16 Medio Ambiente y Recursos Naturales,141 Infraestructura para la modernización y rehabilitación de riego y temporal tecnificado,B00 Comisión Nacional del Agua,K141,,,,,
20,2000.0,0.0,-2000.0,-2096.0,-100.0,desaparece,programa,20 Bienestar,317 Salud Casa por casa,201 Unidad para la Atención de Grupos Prioritarios,U317,,,,,
13,2000.0,0.0,-2000.0,-2096.0,-100.0,desaparece,programa,13 Marina,001 Previsión para el Fortalecimiento de Infraestructura Naval y Militar,312 Dirección General de Administración y Finanzas,R001,,,,,
GYN,1953.4,9.9,-1943.5,-2037.2,-99.5,continúa,programa,GYN Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,028 Créditos a Corto y Mediano Plazo,GYN Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,028 ,,,,,
06,1937.6,0.0,-1937.6,-2030.6,-100.0,desaparece,programa,06 Hacienda y Crédito Público,025 Control de la operación aduanera,H00 Agencia Nacional de Aduanas de México,E025,,,,,
08,1873.6,0.0,-1873.6,-1963.5,-100.0,desaparece,programa,08 Agricultura y Desarrollo Rural,"001 Regulación, supervisión y aplicación de las políticas públicas en materia agropecuaria, acuícola y pesquera",I00 Comisión Nacional de Acuacultura y Pesca,G001,,,,,
16,1858.0,0.0,-1858.0,-1947.2,-100.0,desaparece,programa,16 Medio Ambiente y Recursos Naturales,217 Programa de Apoyo a la Infraestructura Hidroagrícola,B00 Comisión Nacional del Agua,S217,,,,,
11,110558.4,108736.6,-1821.8,-7128.6,-6.2,continúa,programa,11 Educación Pública,006 Subsidios para organismos descentralizados estatales,600 Subsecretaría de Educación Media Superior,U006,,,,,
23,1818.5,0.0,-1818.5,-1905.8,-100.0,desaparece,programa,23 Provisiones Salariales y Económicas,010 Investigación en materia de hidrocarburos y sustentabilidad energética,411 Unidad de Política y Control Presupuestario,R010,,,,,
04,1803.7,0.0,-1803.7,-1890.2,-100.0,desaparece,programa,04 Gobernación,008 Política y servicios migratorios,"940 Unidad de Política Migratoria, Registro e Identidad de Personas",E008,,,,,
23,1790.5,0.0,-1790.5,-1876.5,-100.0,desaparece,programa,23 Provisiones Salariales y Económicas,080 FEIEF,411 Unidad de Política y Control Presupuestario,R080,,,,,
11,1730.8,0.0,-1730.8,-1813.9,-100.0,desaparece,programa,11 Educación Pública,064 Educación para Adultos (INEA),MDA Instituto Nacional para la Educación de los Adultos,E064,,,,,
38,1685.7,0.0,-1685.7,-1766.6,-100.0,desaparece,programa,"38 Humanidades, Ciencias, Tecnologías e Innovación","001 Diseño y evaluación de políticas en ciencia, tecnología e innovación","90X Consejo Nacional de Humanidades, Ciencias y Tecnologías",P001,,,,,
08,1647.1,0.0,-1647.1,-1726.1,-100.0,desaparece,programa,08 Agricultura y Desarrollo Rural,006 Generación de Proyectos de Investigación,RJL Instituto Mexicano de Investigación en Pesca y Acuacultura Sustentables,E006,,,,,
GYN,1559.9,0.0,-1559.9,-1634.8,-100.0,desaparece,programa,GYN Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,011 Proyectos de infraestructura social,GYN Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,011 ,,,,,
09,1556.3,0.0,-1556.3,-1631.0,-100.0,desaparece,programa,"09 Infraestructura, Comunicaciones y Transportes",040 Proyectos Ferroviarios para Transporte de Carga y Pasajeros,215 Dirección General de Desarrollo Ferroviario y Multimodal,K040,,,,,
12,1510.1,0.0,-1510.1,-1582.5,-100.0,desaparece,programa,12 Salud,025 Prevención y atención contra las adicciones,Y00 Comisión Nacional de Salud Mental y Adicciones,E025,,,,,
TYY,1500.0,0.0,-1500.0,-1572.0,-100.0,desaparece,programa,TYY Pemex Consolidado,005 Compra de acciones o inversiones diversas para Pemex,TYY Pemex Consolidado,005 ,,,,,
TYY,2563.9,1069.6,-1494.2,-1617.3,-60.2,continúa,programa,TYY Petróleos Mexicanos,029 Prestación de servicios de telecomunicaciones internos a PEMEX,TYY Petróleos Mexicanos,029 ,,,,,
22,5384.9,3910.4,-1474.4,-1732.9,-30.7,continúa,programa,22 Instituto Nacional Electoral,005 Actualización del padrón electoral y expedición de la credencial para votar,300 Juntas Distritales Ejecutivas,R005,,,,,
38,1452.0,0.0,-1452.0,-1521.7,-100.0,desaparece,programa,"38 Humanidades, Ciencias, Tecnologías e Innovación","003 Programas nacionales estratégicos de ciencia, tecnología y vinculación con el sector social, público y privado","90X Consejo Nacional de Humanidades, Ciencias y Tecnologías",F003,,,,,
40,1482.6,42.8,-1439.8,-1511.0,-97.2,continúa,programa,40 Información Nacional Estadística y Geográfica,003 Censo Agropecuario,100 Instituto Nacional de Estadística y Geografía,P003,,,,,
11,1432.9,0.0,-1432.9,-1501.6,-100.0,desaparece,programa,11 Educación Pública,001 Normar los servicios educativos,616 Dirección General del Bachillerato,G001,,,,,
16,1407.7,0.0,-1407.7,-1475.2,-100.0,desaparece,programa,16 Medio Ambiente y Recursos Naturales,014 Protección Forestal,RHQ Comisión Nacional Forestal,E014,,,,,
13,1378.9,0.0,-1378.9,-1445.1,-100.0,desaparece,programa,13 Marina,010 Administración y Operación de Capitanías de Puerto y Asuntos Marítimos,413 Dirección General de Fomento y Administración Portuaria,A010,,,,,
25,1378.4,0.0,-1378.4,-1444.5,-100.0,desaparece,programa,"25 Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",004 Servicios de educación normal en la Ciudad de México,C00 Autoridad Educativa Federal en la Ciudad de México,E004,,,,,
09,1311.4,0.0,-1311.4,-1374.3,-100.0,desaparece,programa,"09 Infraestructura, Comunicaciones y Transportes","002 Supervisión, inspección y verificación del transporte terrestre, marítimo y aéreo",652 Centro SICT Zacatecas,G002,,,,,
48,1242.5,0.0,-1242.5,-1302.2,-100.0,desaparece,programa,48 Cultura,042 Servicios educativos culturales y artísticos,E00 Instituto Nacional de Bellas Artes y Literatura,E042,,,,,
07,6594.2,5374.3,-1219.9,-1536.4,-22.2,continúa,programa,07 Defensa Nacional,003 Programa de la Secretaría de la Defensa Nacional en Apoyo a la Seguridad Pública,111 Jefatura del Estado Mayor de la Defensa Nacional,A003,,,,,
23,1161.3,0.0,-1161.3,-1217.1,-100.0,desaparece,programa,23 Provisiones Salariales y Económicas,066 Programa de Separación Laboral,411 Unidad de Política y Control Presupuestario,R066,,,,,
22,3612.1,2479.9,-1132.2,-1305.6,-34.5,continúa,programa,22 Instituto Nacional Electoral,001 Gestión Administrativa,300 Juntas Distritales Ejecutivas,M001,,,,,
09,1103.1,0.0,-1103.1,-1156.0,-100.0,desaparece,programa,"09 Infraestructura, Comunicaciones y Transportes","013 Servicios de telecomunicaciones, satelitales, telegráficos y de transferencia de fondos",KCZ Financiera para el Bienestar,E013,,,,,
07,1091.6,0.0,-1091.6,-1144.0,-100.0,desaparece,programa,07 Defensa Nacional,020 Programa de justicia militar,136 Fiscalía General de Justicia Militar,A020,,,,,
07,1082.2,0.0,-1082.2,-1134.1,-100.0,desaparece,programa,07 Defensa Nacional,016 Programa de Becas para los hijos del Personal de las Fuerzas Armadas en activo,111 Jefatura del Estado Mayor de la Defensa Nacional,R016,,,,,
47,1051.2,0.0,-1051.2,-1101.7,-100.0,desaparece,programa,47 Entidades no Sectorizadas,013 Planeación y Articulación de la Acción Pública hacia los Pueblos Indígenas,AYB Instituto Nacional de los Pueblos Indígenas,P013,,,,,
22,8609.1,7572.2,-1036.9,-1450.1,-16.1,continúa,programa,22 Instituto Nacional Electoral,"009 Otorgamiento de prerrogativas a partidos políticos, fiscalización de sus recursos y administración de los tiempos del estado en radio y televisión",300 Juntas Distritales Ejecutivas,R009,,,,,
12,1031.7,0.0,-1031.7,-1081.2,-100.0,desaparece,programa,12 Salud,012 Rectoría en Salud,614 Dirección General de Evaluación del Desempeño,P012,,,,,
47,1023.9,0.0,-1023.9,-1073.1,-100.0,desaparece,programa,47 Entidades no Sectorizadas,033 Atención a Víctimas,AYJ Comisión Ejecutiva de Atención a Víctimas,E033,,,,,
07,1013.9,0.0,-1013.9,-1062.5,-100.0,desaparece,programa,07 Defensa Nacional,"018 Investigación, desarrollo y producción de vestuario y equipo militar y mantenimiento de infraestructura",113 Dirección General de Fábricas de Vestuario y Equipo,A018,,,,,
11,1013.5,0.0,-1013.5,-1062.1,-100.0,desaparece,programa,11 Educación Pública,013 Producción y transmisión de materiales educativos,418 Dirección General @prende.mx,E013,,,,,
22,2769.8,1834.6,-935.2,-1068.2,-36.8,continúa,programa,22 Instituto Nacional Electoral,"008 Dirección, soporte jurídico electoral y apoyo logístico",300 Juntas Distritales Ejecutivas,R008,,,,,
07,924.6,0.0,-924.6,-969.0,-100.0,desaparece,programa,07 Defensa Nacional,"001 Administración de la Infraestructura Aeroportuaria en Santa Lucía, Edo. Méx.","HZI Aeropuerto Internacional Felipe Ángeles, S.A. de C.V.",E001,,,,,
12,914.0,0.0,-914.0,-957.8,-100.0,desaparece,programa,12 Salud,"008 Prevención y Control de Sobrepeso, Obesidad y Diabetes",310 Dirección General de Promoción de la Salud,U008,,,,,
11,866.5,0.0,-866.5,-908.1,-100.0,desaparece,programa,11 Educación Pública,312 Expansión de la Educación Inicial,310 Dirección General de Gestión Escolar y Enfoque Territorial,S312,,,,,
