archivo_origen,CVEENT,entidad,beneficiarios,intervenciones,dependencias,padrones,programas,periodo,periodo_cve,trimestre,anio,fecha,entidad_etiqueta,entidad_etq
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,22,QUERÉTARO,380672,3486816.0,8,35,20,Trimestre : Octubre - Diciembre 2022 / Corte : 2025/01/28,2022T4,Octubre-Diciembre,2022,2022-12-31,QUERÉTARO,Querétaro
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,23,QUINTANA ROO,268446,1967509.0,8,36,24,Trimestre : Octubre - Diciembre 2022 / Corte : 2025/01/28,2022T4,Octubre-Diciembre,2022,2022-12-31,QUINTANA ROO,Quintana Roo
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,24,SAN LUIS POTOSÍ,1244718,7214603.0,8,37,22,Trimestre : Octubre - Diciembre 2022 / Corte : 2025/01/28,2022T4,Octubre-Diciembre,2022,2022-12-31,SAN LUIS POTOSÍ,San Luis Potosí
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,25,SINALOA,895050,5191731.0,8,39,22,Trimestre : Octubre - Diciembre 2022 / Corte : 2025/01/28,2022T4,Octubre-Diciembre,2022,2022-12-31,SINALOA,Sinaloa
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,26,SONORA,488479,3384089.0,8,39,24,Trimestre : Octubre - Diciembre 2022 / Corte : 2025/01/28,2022T4,Octubre-Diciembre,2022,2022-12-31,SONORA,Sonora
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,27,TABASCO,559711,3718829.0,9,37,24,Trimestre : Octubre - Diciembre 2022 / Corte : 2025/01/28,2022T4,Octubre-Diciembre,2022,2022-12-31,TABASCO,Tabasco
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,28,TAMAULIPAS,781350,3516166.0,9,25,19,Trimestre : Octubre - Diciembre 2022 / Corte : 2025/01/28,2022T4,Octubre-Diciembre,2022,2022-12-31,TAMAULIPAS,Tamaulipas
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,29,TLAXCALA,331637,3901486.0,8,35,23,Trimestre : Octubre - Diciembre 2022 / Corte : 2025/01/28,2022T4,Octubre-Diciembre,2022,2022-12-31,TLAXCALA,Tlaxcala
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,30,VERACRUZ DE IGNACIO DE LA LLAVE,3096235,12518073.0,9,44,26,Trimestre : Octubre - Diciembre 2022 / Corte : 2025/01/28,2022T4,Octubre-Diciembre,2022,2022-12-31,VERACRUZ,Veracruz
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,31,YUCATÁN,927305,4016118.0,8,36,22,Trimestre : Octubre - Diciembre 2022 / Corte : 2025/01/28,2022T4,Octubre-Diciembre,2022,2022-12-31,YUCATÁN,Yucatán
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,32,ZACATECAS,875455,5787523.0,7,30,21,Trimestre : Octubre - Diciembre 2022 / Corte : 2025/01/28,2022T4,Octubre-Diciembre,2022,2022-12-31,ZACATECAS,Zacatecas
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,1,AGUASCALIENTES,218593,1725288.0,8,21,15,Trimestre : Enero - Marzo 2023 / Corte : 2025/01/28,2023T1,Enero-Marzo,2023,2023-03-31,AGUASCALIENTES,Aguascalientes
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,2,BAJA CALIFORNIA,543393,2587727.0,8,24,15,Trimestre : Enero - Marzo 2023 / Corte : 2025/01/28,2023T1,Enero-Marzo,2023,2023-03-31,BAJA CALIFORNIA,Baja California
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,3,BAJA CALIFORNIA SUR,143388,1489103.0,7,17,13,Trimestre : Enero - Marzo 2023 / Corte : 2025/01/28,2023T1,Enero-Marzo,2023,2023-03-31,BAJA CALIFORNIA SUR,Baja California Sur
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,4,CAMPECHE,370433,2043039.0,8,26,18,Trimestre : Enero - Marzo 2023 / Corte : 2025/01/28,2023T1,Enero-Marzo,2023,2023-03-31,CAMPECHE,Campeche
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,5,COAHUILA DE ZARAGOZA,698749,3615242.0,8,19,14,Trimestre : Enero - Marzo 2023 / Corte : 2025/01/28,2023T1,Enero-Marzo,2023,2023-03-31,COAHUILA,Coahuila
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,6,COLIMA,166932,1374916.0,7,21,16,Trimestre : Enero - Marzo 2023 / Corte : 2025/01/28,2023T1,Enero-Marzo,2023,2023-03-31,COLIMA,Colima
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,7,CHIAPAS,3243869,11860361.0,7,27,16,Trimestre : Enero - Marzo 2023 / Corte : 2025/01/28,2023T1,Enero-Marzo,2023,2023-03-31,CHIAPAS,Chiapas
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,8,CHIHUAHUA,882222,4828734.0,8,34,24,Trimestre : Enero - Marzo 2023 / Corte : 2025/01/28,2023T1,Enero-Marzo,2023,2023-03-31,CHIHUAHUA,Chihuahua
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,9,CIUDAD DE MÉXICO,2729580,31067977.0,8,31,16,Trimestre : Enero - Marzo 2023 / Corte : 2025/01/28,2023T1,Enero-Marzo,2023,2023-03-31,CIUDAD DE MÉXICO,Ciudad de México
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,10,DURANGO,734202,5324373.0,9,24,18,Trimestre : Enero - Marzo 2023 / Corte : 2025/01/28,2023T1,Enero-Marzo,2023,2023-03-31,DURANGO,Durango
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,11,GUANAJUATO,1126677,10663539.0,8,26,16,Trimestre : Enero - Marzo 2023 / Corte : 2025/01/28,2023T1,Enero-Marzo,2023,2023-03-31,GUANAJUATO,Guanajuato
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,12,GUERRERO,1191593,10520686.0,9,29,18,Trimestre : Enero - Marzo 2023 / Corte : 2025/01/28,2023T1,Enero-Marzo,2023,2023-03-31,GUERRERO,Guerrero
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,13,HIDALGO,1365148,7813269.0,9,27,18,Trimestre : Enero - Marzo 2023 / Corte : 2025/01/28,2023T1,Enero-Marzo,2023,2023-03-31,HIDALGO,Hidalgo
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,14,JALISCO,1459469,14703948.0,9,28,17,Trimestre : Enero - Marzo 2023 / Corte : 2025/01/28,2023T1,Enero-Marzo,2023,2023-03-31,JALISCO,Jalisco
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,15,MÉXICO,4163757,62810445.0,9,32,17,Trimestre : Enero - Marzo 2023 / Corte : 2025/01/28,2023T1,Enero-Marzo,2023,2023-03-31,ESTADO DE MÉXICO,Estado de México
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,16,MICHOACÁN DE OCAMPO,2089501,10766620.0,9,28,18,Trimestre : Enero - Marzo 2023 / Corte : 2025/01/28,2023T1,Enero-Marzo,2023,2023-03-31,MICHOACÁN,Michoacán
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,17,MORELOS,497630,5305251.0,8,26,16,Trimestre : Enero - Marzo 2023 / Corte : 2025/01/28,2023T1,Enero-Marzo,2023,2023-03-31,MORELOS,Morelos
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,18,NAYARIT,513935,4688401.0,8,25,16,Trimestre : Enero - Marzo 2023 / Corte : 2025/01/28,2023T1,Enero-Marzo,2023,2023-03-31,NAYARIT,Nayarit
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,19,NUEVO LEÓN,675233,3558308.0,8,20,15,Trimestre : Enero - Marzo 2023 / Corte : 2025/01/28,2023T1,Enero-Marzo,2023,2023-03-31,NUEVO LEÓN,Nuevo León
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,20,OAXACA,2242273,9591308.0,8,31,17,Trimestre : Enero - Marzo 2023 / Corte : 2025/01/28,2023T1,Enero-Marzo,2023,2023-03-31,OAXACA,Oaxaca
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,21,PUEBLA,2499530,10291300.0,9,30,18,Trimestre : Enero - Marzo 2023 / Corte : 2025/01/28,2023T1,Enero-Marzo,2023,2023-03-31,PUEBLA,Puebla
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,22,QUERÉTARO,370861,3160165.0,8,24,16,Trimestre : Enero - Marzo 2023 / Corte : 2025/01/28,2023T1,Enero-Marzo,2023,2023-03-31,QUERÉTARO,Querétaro
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,23,QUINTANA ROO,262604,1867738.0,7,24,17,Trimestre : Enero - Marzo 2023 / Corte : 2025/01/28,2023T1,Enero-Marzo,2023,2023-03-31,QUINTANA ROO,Quintana Roo
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,24,SAN LUIS POTOSÍ,1274038,6907304.0,7,26,16,Trimestre : Enero - Marzo 2023 / Corte : 2025/01/28,2023T1,Enero-Marzo,2023,2023-03-31,SAN LUIS POTOSÍ,San Luis Potosí
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,25,SINALOA,887414,4551934.0,9,28,17,Trimestre : Enero - Marzo 2023 / Corte : 2025/01/28,2023T1,Enero-Marzo,2023,2023-03-31,SINALOA,Sinaloa
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,26,SONORA,471905,3019221.0,9,27,17,Trimestre : Enero - Marzo 2023 / Corte : 2025/01/28,2023T1,Enero-Marzo,2023,2023-03-31,SONORA,Sonora
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,27,TABASCO,590673,3527932.0,8,23,17,Trimestre : Enero - Marzo 2023 / Corte : 2025/01/28,2023T1,Enero-Marzo,2023,2023-03-31,TABASCO,Tabasco
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,28,TAMAULIPAS,792699,3030986.0,7,17,14,Trimestre : Enero - Marzo 2023 / Corte : 2025/01/28,2023T1,Enero-Marzo,2023,2023-03-31,TAMAULIPAS,Tamaulipas
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,29,TLAXCALA,333742,3799991.0,8,22,16,Trimestre : Enero - Marzo 2023 / Corte : 2025/01/28,2023T1,Enero-Marzo,2023,2023-03-31,TLAXCALA,Tlaxcala
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,30,VERACRUZ DE IGNACIO DE LA LLAVE,3175836,11328505.0,8,28,17,Trimestre : Enero - Marzo 2023 / Corte : 2025/01/28,2023T1,Enero-Marzo,2023,2023-03-31,VERACRUZ,Veracruz
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,31,YUCATÁN,940430,3733183.0,8,27,17,Trimestre : Enero - Marzo 2023 / Corte : 2025/01/28,2023T1,Enero-Marzo,2023,2023-03-31,YUCATÁN,Yucatán
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,32,ZACATECAS,835177,5283069.0,8,19,15,Trimestre : Enero - Marzo 2023 / Corte : 2025/01/28,2023T1,Enero-Marzo,2023,2023-03-31,ZACATECAS,Zacatecas
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,1,AGUASCALIENTES,225958,2114558.0,8,19,15,Trimestre : Abril - Junio 2023 / Corte : 2025/01/28,2023T2,Abril-Junio,2023,2023-06-30,AGUASCALIENTES,Aguascalientes
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,2,BAJA CALIFORNIA,552436,3355443.0,8,23,15,Trimestre : Abril - Junio 2023 / Corte : 2025/01/28,2023T2,Abril-Junio,2023,2023-06-30,BAJA CALIFORNIA,Baja California
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,3,BAJA CALIFORNIA SUR,149274,1725126.0,8,18,14,Trimestre : Abril - Junio 2023 / Corte : 2025/01/28,2023T2,Abril-Junio,2023,2023-06-30,BAJA CALIFORNIA SUR,Baja California Sur
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,4,CAMPECHE,356138,2289823.0,8,26,18,Trimestre : Abril - Junio 2023 / Corte : 2025/01/28,2023T2,Abril-Junio,2023,2023-06-30,CAMPECHE,Campeche
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,5,COAHUILA DE ZARAGOZA,604330,3737766.0,6,13,11,Trimestre : Abril - Junio 2023 / Corte : 2025/01/28,2023T2,Abril-Junio,2023,2023-06-30,COAHUILA,Coahuila
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,6,COLIMA,161558,1546178.0,7,21,16,Trimestre : Abril - Junio 2023 / Corte : 2025/01/28,2023T2,Abril-Junio,2023,2023-06-30,COLIMA,Colima
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,7,CHIAPAS,3101591,13888417.0,9,28,18,Trimestre : Abril - Junio 2023 / Corte : 2025/01/28,2023T2,Abril-Junio,2023,2023-06-30,CHIAPAS,Chiapas
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,8,CHIHUAHUA,893869,5974605.0,9,36,27,Trimestre : Abril - Junio 2023 / Corte : 2025/01/28,2023T2,Abril-Junio,2023,2023-06-30,CHIHUAHUA,Chihuahua
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,9,CIUDAD DE MÉXICO,2646302,35195910.0,8,27,17,Trimestre : Abril - Junio 2023 / Corte : 2025/01/28,2023T2,Abril-Junio,2023,2023-06-30,CIUDAD DE MÉXICO,Ciudad de México
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,10,DURANGO,683335,5748579.0,9,25,19,Trimestre : Abril - Junio 2023 / Corte : 2025/01/28,2023T2,Abril-Junio,2023,2023-06-30,DURANGO,Durango
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,11,GUANAJUATO,1146841,12603058.0,9,25,17,Trimestre : Abril - Junio 2023 / Corte : 2025/01/28,2023T2,Abril-Junio,2023,2023-06-30,GUANAJUATO,Guanajuato
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,12,GUERRERO,1076234,11778340.0,9,29,19,Trimestre : Abril - Junio 2023 / Corte : 2025/01/28,2023T2,Abril-Junio,2023,2023-06-30,GUERRERO,Guerrero
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,13,HIDALGO,1307188,9094514.0,9,27,19,Trimestre : Abril - Junio 2023 / Corte : 2025/01/28,2023T2,Abril-Junio,2023,2023-06-30,HIDALGO,Hidalgo
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,14,JALISCO,1440105,16954810.0,9,26,17,Trimestre : Abril - Junio 2023 / Corte : 2025/01/28,2023T2,Abril-Junio,2023,2023-06-30,JALISCO,Jalisco
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,15,MÉXICO,3280775,62196621.0,9,27,16,Trimestre : Abril - Junio 2023 / Corte : 2025/01/28,2023T2,Abril-Junio,2023,2023-06-30,ESTADO DE MÉXICO,Estado de México
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,16,MICHOACÁN DE OCAMPO,2042194,12504024.0,9,26,18,Trimestre : Abril - Junio 2023 / Corte : 2025/01/28,2023T2,Abril-Junio,2023,2023-06-30,MICHOACÁN,Michoacán
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,17,MORELOS,487407,6155637.0,9,27,19,Trimestre : Abril - Junio 2023 / Corte : 2025/01/28,2023T2,Abril-Junio,2023,2023-06-30,MORELOS,Morelos
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,18,NAYARIT,495952,5136778.0,8,26,17,Trimestre : Abril - Junio 2023 / Corte : 2025/01/28,2023T2,Abril-Junio,2023,2023-06-30,NAYARIT,Nayarit
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,19,NUEVO LEÓN,691195,4803515.0,9,18,15,Trimestre : Abril - Junio 2023 / Corte : 2025/01/28,2023T2,Abril-Junio,2023,2023-06-30,NUEVO LEÓN,Nuevo León
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,20,OAXACA,2071349,10673748.0,9,31,20,Trimestre : Abril - Junio 2023 / Corte : 2025/01/28,2023T2,Abril-Junio,2023,2023-06-30,OAXACA,Oaxaca
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,21,PUEBLA,2379237,12553521.0,9,28,19,Trimestre : Abril - Junio 2023 / Corte : 2025/01/28,2023T2,Abril-Junio,2023,2023-06-30,PUEBLA,Puebla
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,22,QUERÉTARO,370562,3720292.0,7,21,15,Trimestre : Abril - Junio 2023 / Corte : 2025/01/28,2023T2,Abril-Junio,2023,2023-06-30,QUERÉTARO,Querétaro
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,23,QUINTANA ROO,257125,2280904.0,8,25,18,Trimestre : Abril - Junio 2023 / Corte : 2025/01/28,2023T2,Abril-Junio,2023,2023-06-30,QUINTANA ROO,Quintana Roo
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,24,SAN LUIS POTOSÍ,1226767,7927725.0,8,25,17,Trimestre : Abril - Junio 2023 / Corte : 2025/01/28,2023T2,Abril-Junio,2023,2023-06-30,SAN LUIS POTOSÍ,San Luis Potosí
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,25,SINALOA,893882,5687484.0,8,27,17,Trimestre : Abril - Junio 2023 / Corte : 2025/01/28,2023T2,Abril-Junio,2023,2023-06-30,SINALOA,Sinaloa
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,26,SONORA,492844,3858399.0,9,26,18,Trimestre : Abril - Junio 2023 / Corte : 2025/01/28,2023T2,Abril-Junio,2023,2023-06-30,SONORA,Sonora
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,27,TABASCO,565713,4517615.0,8,24,17,Trimestre : Abril - Junio 2023 / Corte : 2025/01/28,2023T2,Abril-Junio,2023,2023-06-30,TABASCO,Tabasco
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,28,TAMAULIPAS,777257,3956957.0,9,20,17,Trimestre : Abril - Junio 2023 / Corte : 2025/01/28,2023T2,Abril-Junio,2023,2023-06-30,TAMAULIPAS,Tamaulipas
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,29,TLAXCALA,327892,4258232.0,9,24,18,Trimestre : Abril - Junio 2023 / Corte : 2025/01/28,2023T2,Abril-Junio,2023,2023-06-30,TLAXCALA,Tlaxcala
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,30,VERACRUZ DE IGNACIO DE LA LLAVE,3076003,14854625.0,9,28,19,Trimestre : Abril - Junio 2023 / Corte : 2025/01/28,2023T2,Abril-Junio,2023,2023-06-30,VERACRUZ,Veracruz
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,31,YUCATÁN,913081,4698787.0,8,25,17,Trimestre : Abril - Junio 2023 / Corte : 2025/01/28,2023T2,Abril-Junio,2023,2023-06-30,YUCATÁN,Yucatán
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,32,ZACATECAS,825844,6051358.0,7,18,15,Trimestre : Abril - Junio 2023 / Corte : 2025/01/28,2023T2,Abril-Junio,2023,2023-06-30,ZACATECAS,Zacatecas
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,1,AGUASCALIENTES,180986,1690082.0,8,16,13,Trimestre : Julio - Septiembre 2023 / Corte : 2025/01/28,2023T3,Julio-Septiembre,2023,2023-09-30,AGUASCALIENTES,Aguascalientes
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,2,BAJA CALIFORNIA,465397,2486524.0,7,20,12,Trimestre : Julio - Septiembre 2023 / Corte : 2025/01/28,2023T3,Julio-Septiembre,2023,2023-09-30,BAJA CALIFORNIA,Baja California
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,3,BAJA CALIFORNIA SUR,112661,1488344.0,8,16,12,Trimestre : Julio - Septiembre 2023 / Corte : 2025/01/28,2023T3,Julio-Septiembre,2023,2023-09-30,BAJA CALIFORNIA SUR,Baja California Sur
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,4,CAMPECHE,306840,1880792.0,9,24,16,Trimestre : Julio - Septiembre 2023 / Corte : 2025/01/28,2023T3,Julio-Septiembre,2023,2023-09-30,CAMPECHE,Campeche
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,5,COAHUILA DE ZARAGOZA,605395,3226224.0,9,18,14,Trimestre : Julio - Septiembre 2023 / Corte : 2025/01/28,2023T3,Julio-Septiembre,2023,2023-09-30,COAHUILA,Coahuila
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,6,COLIMA,131116,1247242.0,6,18,13,Trimestre : Julio - Septiembre 2023 / Corte : 2025/01/28,2023T3,Julio-Septiembre,2023,2023-09-30,COLIMA,Colima
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,7,CHIAPAS,2774111,10783468.0,9,26,16,Trimestre : Julio - Septiembre 2023 / Corte : 2025/01/28,2023T3,Julio-Septiembre,2023,2023-09-30,CHIAPAS,Chiapas
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,8,CHIHUAHUA,779733,4788325.0,10,32,23,Trimestre : Julio - Septiembre 2023 / Corte : 2025/01/28,2023T3,Julio-Septiembre,2023,2023-09-30,CHIHUAHUA,Chihuahua
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,9,CIUDAD DE MÉXICO,2332810,30990128.0,8,26,15,Trimestre : Julio - Septiembre 2023 / Corte : 2025/01/28,2023T3,Julio-Septiembre,2023,2023-09-30,CIUDAD DE MÉXICO,Ciudad de México
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,10,DURANGO,641386,5068415.0,9,23,16,Trimestre : Julio - Septiembre 2023 / Corte : 2025/01/28,2023T3,Julio-Septiembre,2023,2023-09-30,DURANGO,Durango
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,11,GUANAJUATO,893341,10648657.0,9,22,15,Trimestre : Julio - Septiembre 2023 / Corte : 2025/01/28,2023T3,Julio-Septiembre,2023,2023-09-30,GUANAJUATO,Guanajuato
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,12,GUERRERO,908531,10341039.0,9,28,18,Trimestre : Julio - Septiembre 2023 / Corte : 2025/01/28,2023T3,Julio-Septiembre,2023,2023-09-30,GUERRERO,Guerrero
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,13,HIDALGO,1140363,7641926.0,9,24,15,Trimestre : Julio - Septiembre 2023 / Corte : 2025/01/28,2023T3,Julio-Septiembre,2023,2023-09-30,HIDALGO,Hidalgo
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,14,JALISCO,1218313,14752852.0,9,23,14,Trimestre : Julio - Septiembre 2023 / Corte : 2025/01/28,2023T3,Julio-Septiembre,2023,2023-09-30,JALISCO,Jalisco
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,15,MÉXICO,3297535,59585715.0,9,28,17,Trimestre : Julio - Septiembre 2023 / Corte : 2025/01/28,2023T3,Julio-Septiembre,2023,2023-09-30,ESTADO DE MÉXICO,Estado de México
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,16,MICHOACÁN DE OCAMPO,1913052,10984629.0,9,25,17,Trimestre : Julio - Septiembre 2023 / Corte : 2025/01/28,2023T3,Julio-Septiembre,2023,2023-09-30,MICHOACÁN,Michoacán
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,17,MORELOS,412186,5462993.0,9,26,18,Trimestre : Julio - Septiembre 2023 / Corte : 2025/01/28,2023T3,Julio-Septiembre,2023,2023-09-30,MORELOS,Morelos
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,18,NAYARIT,451620,4709428.0,9,26,16,Trimestre : Julio - Septiembre 2023 / Corte : 2025/01/28,2023T3,Julio-Septiembre,2023,2023-09-30,NAYARIT,Nayarit
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,19,NUEVO LEÓN,577748,3505807.0,8,16,13,Trimestre : Julio - Septiembre 2023 / Corte : 2025/01/28,2023T3,Julio-Septiembre,2023,2023-09-30,NUEVO LEÓN,Nuevo León
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,20,OAXACA,1882807,8623195.0,8,27,16,Trimestre : Julio - Septiembre 2023 / Corte : 2025/01/28,2023T3,Julio-Septiembre,2023,2023-09-30,OAXACA,Oaxaca
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,21,PUEBLA,2050640,9612979.0,9,28,18,Trimestre : Julio - Septiembre 2023 / Corte : 2025/01/28,2023T3,Julio-Septiembre,2023,2023-09-30,PUEBLA,Puebla
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,22,QUERÉTARO,286486,2959950.0,8,19,13,Trimestre : Julio - Septiembre 2023 / Corte : 2025/01/28,2023T3,Julio-Septiembre,2023,2023-09-30,QUERÉTARO,Querétaro
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,23,QUINTANA ROO,174569,1720137.0,8,22,15,Trimestre : Julio - Septiembre 2023 / Corte : 2025/01/28,2023T3,Julio-Septiembre,2023,2023-09-30,QUINTANA ROO,Quintana Roo
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,24,SAN LUIS POTOSÍ,1127798,6772158.0,9,25,17,Trimestre : Julio - Septiembre 2023 / Corte : 2025/01/28,2023T3,Julio-Septiembre,2023,2023-09-30,SAN LUIS POTOSÍ,San Luis Potosí
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,25,SINALOA,750845,4447019.0,9,26,16,Trimestre : Julio - Septiembre 2023 / Corte : 2025/01/28,2023T3,Julio-Septiembre,2023,2023-09-30,SINALOA,Sinaloa
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,26,SONORA,386913,2873774.0,8,25,16,Trimestre : Julio - Septiembre 2023 / Corte : 2025/01/28,2023T3,Julio-Septiembre,2023,2023-09-30,SONORA,Sonora
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,27,TABASCO,438910,3408799.0,9,23,17,Trimestre : Julio - Septiembre 2023 / Corte : 2025/01/28,2023T3,Julio-Septiembre,2023,2023-09-30,TABASCO,Tabasco
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,28,TAMAULIPAS,692875,2923575.0,9,17,14,Trimestre : Julio - Septiembre 2023 / Corte : 2025/01/28,2023T3,Julio-Septiembre,2023,2023-09-30,TAMAULIPAS,Tamaulipas
