archivo_origen,anio,mes,entidad,sexo,modalidad,sector,personas
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Nuevo Leon,H,Seguro de Salud (solo Servicio Medico),Agrupacion,6
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,San Luis Potosi,M,Servicio Medico del Seguro de Salud y Sar,Gobierno Estatal,6
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Yucatan,H,Seguro de Salud (solo Servicio Medico),Agrupacion,6
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Ciudad de Mexico,M,Seguro de Salud (solo Servicio Medico),Municipio,6
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Michoacan,M,Seguro de Salud (solo Servicio Medico),Agrupacion,6
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Jalisco,M,Seg. Pens.; Seg. de Salud y Servs. de E.b.d.i. y Funerarios,Organismo Descentralizado,6
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Zacatecas,H,Todos Los Seguros Prestaciones y Servicios,Empresa de Participacion Estatal,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Queretaro,H,Cvro. R.c.v. E Invalidez y Vida,Organismo Descentralizado,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Puebla,M,Solo Serv. Med. a Pens. Directos Con Cargo a Otras Entid.,Organismo Descentralizado,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Ciudad de Mexico,M,Solo Serv. Med. a Pens. Directos Con Cargo a Otras Entid.,Gobierno Estatal,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Morelos,H,Seg. Pens.; Seg. de Salud y Servs. de E.b.d.i. y Funerarios,Organismo Descentralizado,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Guerrero,H,Cvro. Salud R.c.v. E Invalidez y Vida,Organismo Descentralizado,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Guerrero,H,Cvro. Salud,Organismo Descentralizado,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Nayarit,H,Cvro. R.c.v.,Organismo Descentralizado,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Nayarit,H,Cvro. Salud y R.c.v.,Organismo Descentralizado,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Hidalgo,M,Cvro. Salud R.c.v. E Invalidez y Vida,Organismo Descentralizado,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Queretaro,M,Cvro. Salud E Invalidez y Vida,Organismo Descentralizado,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Tabasco,M,Servicio Medico del Seguro de Salud y Sar,Gobierno Estatal,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Guanajuato,M,Solo Serv. Med. a Pens. Directos Con Cargo a Otras Entid.,Gobierno Estatal,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Chiapas,H,Seguro de Salud (solo Servicio Medico),Gobierno Estatal,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Zacatecas,H,Todos Los Seguros Prestaciones y Servicios,Gobierno Estatal,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Quintana Roo,H,Seguro de Salud (solo Servicio Medico),Gobierno Estatal,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Colima,M,Cvro. Salud E Invalidez y Vida,Organismo Descentralizado,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Tamaulipas,M,Servicio Medico del Seguro de Salud y Sar,Gobierno Estatal,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Morelos,H,Cvro. Salud E Invalidez y Vida,Organismo Descentralizado,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Tabasco,M,Cvro. Salud R.c.v. E Invalidez y Vida,Organismo Descentralizado,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Tamaulipas,M,Cvro. Salud y R.c.v.,Organismo Descentralizado,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,San Luis Potosi,M,Cvro. Salud R.c.v. E Invalidez y Vida,Organismo Descentralizado,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Entidad Desconocida,M,Servicio Medico del Seguro de Salud y Sar,Municipio,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,San Luis Potosi,M,Seg. Pens.; Seg. de Salud y Servs. de E.b.d.i. y Funerarios,Organismo Descentralizado,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Baja California,M,Todos Los Seguros Prestaciones y Servicios,Gobierno Estatal,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Baja California,M,Seguro de Salud (solo Servicio Medico),Gobierno Estatal,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Nuevo Leon,H,Cvro. Salud E Invalidez y Vida,Organismo Descentralizado,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Guanajuato,M,Cvro. Salud y R.c.v.,Organismo Descentralizado,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Guanajuato,M,Seguro de Salud (solo Servicio Medico),Agrupacion,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Morelos,H,Cvro. Salud y R.c.v.,Organismo Descentralizado,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Puebla,H,Todos Los Seguros Prestaciones y Servicios,Poder Judicial,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Veracruz,M,Servicio Medico del Seguro de Salud y Sar,Municipio,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Veracruz,M,Todos Los Segs. Prest. y Servs. Con Subrog. del Seg.de Salud,Organismo Descentralizado,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Colima,H,Cvro. Salud E Invalidez y Vida,Organismo Descentralizado,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Sonora,M,Cvro. Salud E Invalidez y Vida,Organismo Descentralizado,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Chihuahua,H,Cvro. Salud E Invalidez y Vida,Organismo Descentralizado,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Chihuahua,H,Seguro de Salud (solo Servicio Medico),Agrupacion,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Ciudad de Mexico,M,Seguro de Salud (solo Servicio Medico),Poder Legislativo,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Tlaxcala,H,Seguro de Salud (solo Servicio Medico),Agrupacion,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Tlaxcala,M,Cvro. Salud E Invalidez y Vida,Organismo Descentralizado,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Puebla,H,Cvro. R.c.v. E Invalidez y Vida,Organismo Descentralizado,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Guanajuato,M,Cvro. Salud E Invalidez y Vida,Organismo Descentralizado,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Tlaxcala,M,Cvro. Salud R.c.v. E Invalidez y Vida,Organismo Descentralizado,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Sonora,H,Cvro. Salud y R.c.v.,Organismo Descentralizado,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Coahuila,H,Seguro de Salud (solo Servicio Medico),Organo Desconcentrado,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Aguascalientes,M,Todos Los Segs. Prest. y Servs. Con Subrog. del Seg.de Salud,Organismo Descentralizado,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Guerrero,H,Solo Serv. Med. a Pens. Directos Con Cargo a Otras Entid.,Organismo Descentralizado,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Chiapas,M,Servicio Medico del Seguro de Salud y Sar,Gobierno Estatal,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Zacatecas,M,Servicio Medico del Seguro de Salud y Sar,Gobierno Estatal,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Baja California,H,Solo Serv. Med. a Pens. Directos Con Cargo a Otras Entid.,Organismo Descentralizado,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Oaxaca,H,Seg. Pens.; Seg. de Salud y Servs. de E.b.d.i. y Funerarios,Organismo Descentralizado,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Chiapas,M,Seguro de Salud (solo Servicio Medico),Gobierno Estatal,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Sinaloa,M,Servicio Medico del Seguro de Salud y Sar,Organismo Descentralizado,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Oaxaca,M,Seguro de Salud (solo Servicio Medico),Gobierno Estatal,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Baja California,H,Seguro de Salud (solo Servicio Medico),Gobierno Estatal,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Michoacan,H,Seg. Pens.; Seg. de Salud y Servs. de E.b.d.i. y Funerarios,Organismo Descentralizado,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Ciudad de Mexico,H,Solo Serv. Med. a Pens. Directos Con Cargo a Otras Entid.,Gobierno Estatal,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Ciudad de Mexico,M,Seg. Pens.; Seg. de Salud y Servs. de E.b.d.i. y Funerarios,Organismo Descentralizado,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Oaxaca,H,Cvro. R.c.v.,Organismo Descentralizado,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Colima,H,Todos Los Seguros Prestaciones y Servicios,Gobierno Estatal,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Campeche,M,Cvro. Salud R.c.v. E Invalidez y Vida,Organismo Descentralizado,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Quintana Roo,H,Seguro de Salud (solo Servicio Medico),Agrupacion,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Ciudad de Mexico,M,Serv. Med. a Pens. Ind. C/cgo. a Otras Ent. S/insc. Benefs.,Gobierno Estatal,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Hidalgo,M,Serv. Med. a Pens. Ind. C/cgo. a Otras Ent. S/insc. Benefs.,Organismo Descentralizado,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Aguascalientes,H,Cvro. R.c.v. E Invalidez y Vida,Organismo Descentralizado,5
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Zacatecas,M,Cvro. R.c.v.,Organismo Descentralizado,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Zacatecas,M,Todos Los Seguros Prestaciones y Servicios,Gobierno Estatal,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Zacatecas,M,Cvro. R.c.v. E Invalidez y Vida,Organismo Descentralizado,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Tamaulipas,H,Solo Serv. Med. a Pens. Directos Con Cargo a Otras Entid.,Organismo Descentralizado,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Coahuila,H,Seguro de Salud (solo Servicio Medico),Agrupacion,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Michoacan,H,Cvro. R.c.v.,Organismo Descentralizado,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Oaxaca,M,Servicio Medico del Seguro de Salud y Sar,Gobierno Estatal,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Campeche,M,Seguro de Salud (solo Servicio Medico),Agrupacion,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Ciudad de Mexico,H,Servicio Medico del Seguro de Salud y Sar,Poder Legislativo,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Baja California Sur,M,Cvro. R.c.v. E Invalidez y Vida,Organismo Descentralizado,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Quintana Roo,M,Seguro de Salud (solo Servicio Medico),Gobierno Estatal,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Jalisco,H,Solo Serv. Med. a Pens. Directos Con Cargo a Otras Entid.,Gobierno Estatal,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Oaxaca,M,Cvro. R.c.v. E Invalidez y Vida,Organismo Descentralizado,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Sinaloa,M,Cvro. R.c.v.,Organismo Descentralizado,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Michoacan,M,Cvro. R.c.v.,Organismo Descentralizado,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Sinaloa,M,Seg. Pens.; Seg. de Salud y Servs. de E.b.d.i. y Funerarios,Organismo Descentralizado,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Chihuahua,H,Cvro. R.c.v. E Invalidez y Vida,Organismo Descentralizado,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Durango,H,Cvro. Salud E Invalidez y Vida,Organismo Descentralizado,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Tlaxcala,H,Cvro. R.c.v.,Organismo Descentralizado,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Yucatan,H,Seg. Pens.; Seg. de Salud y Servs. de E.b.d.i. y Funerarios,Organismo Descentralizado,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Entidad Desconocida,H,Todos Los Segs. Prest. y Servs. Con Subrog. del Seg.de Salud,Organo Desconcentrado,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Mexico,H,Serv. Med. a Benef. Por Resol. Jud. S/insc. Benefs.,Dependencia Federal,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Campeche,H,Cvro. R.c.v.,Organismo Descentralizado,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Michoacan,H,Todos Los Segs. Prest. y Servs. Con Subrog. del Seg.de Salud,Organismo Descentralizado,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Veracruz,M,Todos Los Seguros Prestaciones y Servicios,Empresa de Participacion Estatal,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Chihuahua,H,Todos Los Seguros Prestaciones y Servicios,Gobierno Estatal,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Colima,M,Solo Serv. Med. a Pens. Directos Con Cargo a Otras Entid.,Gobierno Estatal,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Chihuahua,H,Seguro de Salud (solo Servicio Medico),Gobierno Estatal,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Sonora,M,Todos Los Seguros Prestaciones y Servicios,Gobierno Estatal,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Coahuila,M,Solo Serv. Med. a Pens. Directos Con Cargo a Otras Entid.,Organismo Descentralizado,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Puebla,H,Cvro. R.c.v.,Organismo Descentralizado,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Veracruz,M,Cvro. Salud R.c.v. E Invalidez y Vida,Organismo Descentralizado,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Tlaxcala,M,Seguro de Salud (solo Servicio Medico),Agrupacion,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Guerrero,H,Todos Los Seguros Prestaciones y Servicios,Empresa de Participacion Estatal,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Guanajuato,H,Seg. Pens.; Seg. de Salud y Servs. de E.b.d.i. y Funerarios,Organismo Descentralizado,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Colima,M,Seg. Pens.; Seg. de Salud y Servs. de E.b.d.i. y Funerarios,Organismo Descentralizado,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Mexico,H,Seguro de Salud (solo Servicio Medico),Municipio,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Morelos,H,Todos Los Seguros Prestaciones y Servicios,Poder Judicial,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Morelos,H,Seguros de Salud(solo Servicio Medico)y de Riesgos del Trab.,Gobierno Estatal,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,San Luis Potosi,H,Seguro de Salud (solo Servicio Medico),Agrupacion,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,San Luis Potosi,H,Servicio Medico del Seguro de Salud y Sar,Gobierno Estatal,4
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,San Luis Potosi,H,Cvro. Salud E Invalidez y Vida,Organismo Descentralizado,4
